UCSC_ID	RPM
uc033jfy.1	66.9
uc009fsf.1	115.2
uc009sxv.1	296.7
uc008eti.1	29.4
uc012dam.1	33.5
uc007nck.2	19.7
uc007pra.1	1168.0
uc007csz.1	397.4
uc008iek.1	32.4
uc007prd.1	628.6
uc007enl.2	66.2
uc009kif.1	72.1
uc007zte.2	232.3
uc009gth.2	3255.1
uc009frd.1	108.8
uc007cmz.2	381.2
uc008dcz.2	335.7
uc009bqo.1	4.4
uc007pfy.2	125.7
uc009cuc.2	1878.0
uc007jve.2	769.6
uc007mhu.1	49.5
uc007gzs.2	516.6
uc007kuj.1	210.1
uc008rmo.1	2556.8
uc007gwm.1	367.3
uc007gci.1	277.8
uc007iel.1	77.3
uc008dlv.1	474.4
uc007yxz.2	217.5
uc009chd.2	114.4
uc007udo.2	239.2
uc007fvt.2	107.3
uc008gcf.1	229.3
uc007ket.2	2365.5
uc009fyg.1	189.3
uc009pul.1	131.0
uc009rll.1	12.9
uc008uxf.2	1371.1
uc009ahg.1	33.0
uc008tza.2	203.9
uc009gds.2	245.2
uc009cum.1	234.0
uc008zle.1	157.0
uc007fdt.3	54.7
uc007men.2	15.6
uc008ulx.2	214.9
uc009okw.1	28.2
uc007mhv.1	499.5
uc007mkn.2	28.4
uc007kzg.1	81.2
uc007psa.1	277.3
uc007rfx.2	25.5
uc007prk.1	198.3
uc008pva.1	304.0
uc009aes.1	502.2
uc009aok.1	545.2
uc009seb.2	151.2
uc009kjc.1	189.8
uc007siy.2	15.4
uc007hey.1	60.4
uc007wxv.3	38.3
uc009mvo.1	250.5
uc007prb.1	372.1
uc007qok.1	245.2
uc007wxt.3	391.4
uc008hxx.1	26.2
uc009twe.1	95.8
uc007nzj.1	161.7
uc007nyq.1	12.9
uc007ogc.2	286.6
uc007hvd.1	49.1
uc007haz.1	58.3
uc008qdb.1	69.9
uc009axl.2	121.2
uc008lin.2	57.8
uc007yod.2	27.6
uc009sar.1	21.6
uc009lhc.2	526.8
uc009imd.1	222.3
uc009ftp.1	13.7
uc008phd.1	123.0
uc009lko.2	67.5
uc008oml.1	270.0
uc008kiy.2	220.3
uc007emz.1	55.2
uc008uaz.1	82.6
uc009plo.1	56.3
uc008loy.1	105.1
uc008pzt.2	61.8
uc009hgi.1	33.2
uc009puz.1	999.6
uc009bgo.1	315.9
uc008lsx.2	20.7
uc008vbl.2	665.3
uc009ahn.1	121.8
uc007dkv.1	150.5
uc009qra.1	486.9
uc008vxz.2	691.8
uc008zsr.1	3201.6
uc009jqa.2	126.6
uc008ddm.2	220.5
uc009pek.1	128.4
uc007mhl.1	192.3
uc033jrp.1	6.7
uc007ced.1	115.9
uc008jlb.1	244.2
uc007has.1	137.7
uc009cuv.1	410.1
uc012fwy.1	88.5
uc009gxw.2	8.7
uc007ltc.1	353.9
uc008fwe.1	311.9
uc008owq.1	386.4
uc007ivf.2	1484.1
uc008lxg.1	47.5
uc007whs.1	109.5
uc009bms.1	294.1
uc009evf.1	46.2
uc007dty.3	2.2
uc007fzh.1	45.0
uc009jjy.1	117.6
uc008gho.1	105.1
uc012glt.1	117.4
uc009mfk.1	214.7
uc007mcq.1	19.0
uc007eki.2	401.2
uc008ooo.1	774.1
uc029svr.1	131.9
uc007lcl.1	808.1
uc007fxj.1	73.3
uc008qvm.1	805.1
uc007nrb.1	898.6
uc009lsu.2	265.8
uc008ctm.1	294.3
uc009pjv.2	419.4
uc009gbb.2	686.1
uc008zlb.1	241.9
uc007ela.2	68.3
uc009inn.2	23.3
uc008qmo.1	546.3
uc009upu.1	157.6
uc007cto.1	166.0
uc007fvx.1	76.9
uc007oim.2	60.3
uc007kac.1	14.3
uc007pri.1	2607.6
uc009gqr.1	72.7
uc007hor.2	382.9
uc007low.2	1443.9
uc009fti.2	371.9
uc007nnu.1	98.0
uc008zxn.1	189.5
uc008zld.1	53.8
uc007jnj.1	61.5
uc007ygu.1	64.4
uc008ukn.2	522.9
uc009fzr.1	89.0
uc008bzm.1	144.8
uc009cly.1	32.6
uc008tvu.1	74.9
uc007fkg.2	12.3
uc008rnn.1	485.6
uc009bia.1	14.7
uc009elo.1	33.0
uc008cuj.1	890.4
uc007ogu.2	26.4
uc012dmm.1	599.7
uc009tkd.1	48.4
uc009hha.1	54.2
uc008aup.2	10.6
uc008gon.1	64.8
uc008fpy.1	116.3
uc009gkv.1	184.7
uc008mij.1	494.0
uc007juv.1	91.2
uc007qfv.3	60.8
uc008zpn.2	57.5
uc009mdb.2	147.8
uc008xix.2	334.7
uc008esj.1	171.2
uc009uuw.1	22.3
uc007uvw.1	352.5
uc008qpk.1	134.5
uc007bvq.1	65.9
uc007tvq.2	65.5
uc009tad.1	63.1
uc007zqj.1	82.4
uc007swe.2	142.3
uc007fel.1	14.6
uc009abc.1	21.7
uc007qtr.2	84.6
uc008gxs.2	114.3
uc008viw.3	648.7
uc008axq.1	10.5
uc009agk.1	121.4
uc008ztf.2	187.8
uc007tym.2	34.2
uc009gbi.2	235.7
uc009qzk.1	4.0
uc007jyk.1	47.7
uc008ssk.1	170.4
uc007fzl.1	516.4
uc008quq.2	109.5
uc007psc.1	1475.1
uc007nnh.2	59.2
uc009aew.1	115.2
uc009mqr.1	5.9
uc008pyl.1	151.8
uc009ojc.1	180.7
uc009ksk.2	61.3
uc008jet.2	646.2
uc008nzv.1	180.4
uc007fra.1	50.8
uc007mtk.2	1211.4
uc009akk.1	673.7
uc009fep.2	4639.4
uc008qhe.2	964.6
uc008lhh.1	39.0
uc008yib.1	77.9
uc008qyq.1	349.7
uc008mju.1	233.1
uc007qrs.1	155.4
uc008znk.1	99.3
uc008gki.1	307.0
uc007ajv.1	327.8
uc009smz.2	182.4
uc009jxu.2	84.1
uc008kej.2	180.5
uc007ldc.1	56.6
uc008gba.1	63.7
uc009cyu.1	130.8
uc007dnb.2	397.3
uc008jac.1	37.2
uc007itz.1	2673.5
uc008bps.1	278.2
uc009izl.1	480.0
uc008hov.2	17.0
uc008gjc.1	141.6
uc007uks.2	231.7
uc033gby.1	589.3
uc009gez.1	52.3
uc007pdz.1	24.2
uc008riq.2	12.9
uc007hod.3	228.9
uc008sib.1	193.0
uc009mxd.1	68.7
uc007djd.1	53.7
uc008ltw.1	125.2
uc008bzu.2	522.9
uc007zbi.1	86.3
uc007xzx.1	69.3
uc008azj.1	593.2
uc009tyj.1	37.9
uc009fyt.2	98.3
uc009ovd.2	2.9
uc008lwh.1	101.7
uc007uaa.2	75.2
uc008oro.1	220.2
uc007oye.2	273.8
uc007lvy.1	37.4
uc009uie.2	191.1
uc012dmx.1	27.1
uc009mom.1	437.1
uc012afp.1	99.1
uc008htt.1	63.2
uc009gsk.2	40.0
uc008ayd.1	222.9
uc008clo.1	199.0
uc007ajy.1	75.6
uc007jpq.2	86.2
uc009miv.1	97.8
uc007nvs.2	6.2
uc007eme.1	17.2
uc008dcl.1	169.1
uc011ymh.1	114.6
uc008vdq.1	244.8
uc009akh.2	179.0
uc008aol.1	777.8
uc007wth.1	24.0
uc007lne.2	128.0
uc007oaz.2	544.6
uc009ndg.1	184.1
uc009dar.1	120.6
uc007deg.2	1246.4
uc007nzs.2	17.9
uc007puf.1	603.3
uc008vmc.2	104.5
uc007xvh.1	282.6
uc007tzb.2	71.1
uc009exe.1	29.8
uc007hmi.1	224.8
uc007zti.1	515.4
uc012dui.1	107.8
uc007tlx.1	144.2
uc008gqd.1	36.6
uc007mjv.1	144.3
uc007ymy.1	1800.7
uc009aco.1	57.8
uc008gpt.2	80.6
uc009amg.1	302.0
uc008tee.1	16.8
uc007fef.1	71.8
uc007czf.2	88.4
uc009ojd.1	350.5
uc008gju.2	33.2
uc008tzj.2	158.3
uc009rjr.2	60.0
uc007nfv.1	201.9
uc008xfa.2	811.9
uc009cah.1	39.3
uc009snz.2	728.5
uc009hxl.1	111.3
uc007asi.1	50.3
uc009nnb.2	319.0
uc007grw.1	214.8
uc008qul.2	162.6
uc009qeb.1	179.1
uc007prs.1	953.7
uc007nrs.2	632.4
uc009dnr.1	174.0
uc008erl.1	149.3
uc007upt.1	101.3
uc007qba.1	22.9
uc009uru.1	100.9
uc009mox.1	439.5
uc008ggq.1	232.7
uc009dnv.1	89.6
uc009qei.1	331.7
uc012hmd.1	41.3
