UCSC_ID	RPM
uc009bgo.1	156.6
uc008lsx.2	8.5
uc008vbl.2	425.4
uc009ahn.1	42.3
uc007dkv.1	149.4
uc009qra.1	172.1
uc008vxz.2	245.4
uc008zsr.1	1393.9
uc009jqa.2	48.0
uc008ddm.2	153.7
uc009pek.1	67.3
uc007mhl.1	86.0
uc033jrp.1	3.1
uc007ced.1	100.8
uc008jlb.1	113.2
uc007has.1	98.7
uc009cuv.1	138.4
uc012fwy.1	36.7
uc009gxw.2	20.2
uc007ltc.1	117.7
uc008fwe.1	136.0
uc008owq.1	227.8
uc007ivf.2	585.4
uc008lxg.1	34.1
uc007whs.1	57.6
uc009bms.1	155.9
uc009evf.1	22.2
uc007dty.3	1.1
uc007fzh.1	31.2
uc009jjy.1	44.3
uc008gho.1	46.4
uc012glt.1	36.4
uc009mfk.1	116.7
uc007mcq.1	11.4
uc007eki.2	244.8
uc008ooo.1	210.3
uc029svr.1	56.5
uc007lcl.1	348.8
uc007fxj.1	30.9
uc008qvm.1	375.3
uc007nrb.1	266.2
uc009lsu.2	108.1
uc008ctm.1	129.4
uc009pjv.2	172.0
uc009gbb.2	286.5
uc008zlb.1	106.2
uc007ela.2	32.4
uc009inn.2	14.4
uc008qmo.1	405.2
uc009upu.1	79.1
uc007cto.1	91.2
uc007fvx.1	76.3
uc007oim.2	38.2
uc007kac.1	13.6
uc007pri.1	691.1
uc009gqr.1	53.5
uc007hor.2	172.9
uc007low.2	863.8
uc009fti.2	176.1
uc007nnu.1	38.4
uc008zxn.1	93.1
uc008zld.1	46.7
uc007jnj.1	41.3
uc007ygu.1	178.9
uc008ukn.2	155.7
uc009fzr.1	30.0
uc008bzm.1	72.8
uc009cly.1	69.0
uc008tvu.1	68.0
uc007fkg.2	7.2
uc008rnn.1	279.2
uc009bia.1	3.0
uc009elo.1	35.6
uc008cuj.1	340.2
uc007ogu.2	34.1
uc012dmm.1	102.3
uc009tkd.1	17.2
uc009hha.1	62.6
uc008aup.2	18.7
uc008gon.1	24.7
uc008fpy.1	106.2
uc009gkv.1	83.8
uc008mij.1	258.2
uc007juv.1	69.6
uc007qfv.3	26.4
uc008zpn.2	31.5
uc009mdb.2	89.6
uc008xix.2	86.2
uc008esj.1	121.7
uc009uuw.1	18.0
uc007uvw.1	149.4
uc008qpk.1	61.9
uc007bvq.1	60.9
uc007tvq.2	108.1
uc009tad.1	81.7
uc007zqj.1	40.5
uc007swe.2	133.8
uc007fel.1	4.9
uc009abc.1	12.8
uc007qtr.2	24.3
uc008gxs.2	45.0
uc008viw.3	363.2
uc008axq.1	11.9
uc009agk.1	34.7
uc008ztf.2	88.6
uc007tym.2	11.5
uc009gbi.2	135.3
uc009qzk.1	3.9
uc007jyk.1	32.6
uc008ssk.1	57.5
uc007fzl.1	530.6
uc008quq.2	69.4
uc007psc.1	1291.1
uc007nnh.2	23.8
uc009aew.1	108.5
