UCSC_ID	RPKM
uc008kiy.2	61.3
uc009sbv.1	35.7
uc007twl.1	468.0
uc008hng.1	20.6
uc009mjd.1	13.0
uc007dfl.1	310.6
uc008eis.2	32.8
uc008jeg.1	16.4
uc009ouy.1	16.2
uc009mpm.1	19.7
uc008lpe.2	16.3
uc012czt.1	85.5
uc007jvb.3	13.5
uc007ldm.1	49.2
uc008iuv.2	6.5
uc007wvi.2	18.1
uc009afz.1	21.4
uc008vxy.1	6.0
uc008cqr.1	12.9
uc007mqt.2	7.0
uc008dzi.2	7.1
uc009pvb.2	3.9
uc008jcz.1	9.4
uc007gfx.2	34.1
uc008ddd.2	30.5
uc009lat.2	5.3
uc008urf.2	53.8
uc007mia.1	37.7
uc009fsa.2	5.9
uc009nrv.3	12.7
uc009nro.1	8.2
uc009cii.1	30.2
uc008ddn.2	45.7
uc009euv.1	27.6
uc007giu.1	3.6
uc009naw.1	11.3
uc008gmm.1	87.2
uc009oli.2	30.6
uc007jfg.1	46.1
uc007yfy.2	5.7
uc007cyv.2	21.3
uc011xml.1	14.0
uc007krd.2	4.1
uc007cnk.1	11.8
uc009evf.1	13.9
uc008hrk.1	95.1
uc009sgd.1	4.4
uc009uug.2	411.8
uc009nqz.2	13.2
uc009skw.2	4.2
uc007geb.2	11.0
uc007hzk.1	43.9
uc012ars.1	9.3
uc009ojv.1	98.6
uc008nyq.1	16.1
uc007vrc.2	22.0
uc007vne.2	3.9
uc008acq.1	20.7
uc007oia.2	33.5
uc008vyt.2	58.8
uc007bzy.1	22.3
uc008wav.2	7.3
uc009ndc.2	26.0
uc008vhl.1	16.4
uc012ene.1	1.9
uc007och.2	35.2
uc009mga.1	69.1
uc009ric.2	4.3
uc007mlb.1	153.2
uc012avv.1	68.5
uc008ano.2	4.4
uc009ums.2	21.9
uc007ihs.1	4.1
uc009mdn.1	15.5
uc007kfi.2	52.8
uc012eyw.1	38.7
uc009ugd.1	138.1
uc012fkm.1	137.3
uc007gbl.2	434.8
uc012eby.1	34.7
uc008cez.2	138.9
uc008ujd.1	9.7
uc007fuo.1	7.4
uc007ddj.1	2.9
uc007qtm.2	139.3
uc033iwl.1	3.5
uc009aio.1	9.6
uc009fyc.1	28.3
uc009kqs.1	11.4
uc009iyr.2	14.9
uc008kja.1	42.5
uc008ltt.2	14.0
uc009nvj.1	5.3
uc009ajl.1	375.2
uc008wcs.1	18.7
uc007nom.1	14.6
uc008xjt.1	9.3
uc008dcg.1	25.4
uc009ezy.2	16.8
uc009jzj.2	31.8
uc007uii.2	9.8
uc007wkf.1	80.6
uc007qio.1	17.6
uc012hro.1	25.8
uc008lle.1	13.4
uc009hde.1	10.2
uc009ngp.1	35.8
uc007fhk.1	18.2
uc007leq.1	19.7
uc008jcn.2	52.2
uc007lkm.2	4.6
uc007rei.1	63.5
uc009dmo.2	6.1
uc008oin.1	150.4
uc009mnj.1	64.1
uc009gah.1	109.8
uc008tsa.2	7.6
uc009puu.2	10.1
uc008vtg.2	10.8
uc008sqg.1	8.2
uc008sur.1	337.9
uc007syn.2	257.3
uc008brp.1	6.0
uc029wqt.1	9.4
uc012deh.1	3.7
uc007jor.2	43.1
uc007srn.2	16.0
uc008gkj.1	959.6
uc008lkd.1	10.0
uc009sxs.1	1488.6
uc009umc.1	15.6
uc008zky.1	11.6
uc008cfy.2	11.3
uc008pev.1	15.9
uc008hxf.2	1.0
uc009obe.2	111.4
uc009ahn.1	87.8
uc009jpz.2	5.8
uc009jjp.1	8.3
uc007mit.1	41.1
uc007xoi.1	5.1
uc008pln.1	5.8
uc007igu.1	6.0
uc009rpf.3	189.2
uc008ayo.2	52.1
uc012eyu.1	35.9
uc008wxm.1	30.2
uc008znr.3	4.5
uc009guh.1	25.0
uc008mhf.2	57.9
uc009mvw.2	510.0
uc007wlm.2	18.8
uc007nxj.2	11.6
uc007ghf.2	17.5
uc008bxo.1	7.2
uc008hon.2	7.3
uc007jjf.2	99.1
uc008ssr.2	6.2
uc009jsh.2	8.6
uc012ead.1	6.8
uc007wku.1	6.1
uc009mdt.1	23.4
uc008ojh.1	10.2
uc009nrf.1	143.4
uc008woo.2	9.7
uc008gjg.1	7.0
uc008mrj.2	71.0
uc009exc.1	32.3
uc007jub.1	4.7
uc008pay.2	5.4
uc007wru.1	13.6
uc007whj.2	228.4
uc007ndm.1	7.9
uc008wxh.1	29.9
uc007bvr.1	27.9
uc008jcx.1	31.8
uc008kxy.2	8.3
uc008wrq.1	10.5
uc008hag.2	9.5
uc007gfv.2	109.5
uc007iry.2	4.6
uc007cfk.3	7.9
uc007csw.2	17.2
uc009saz.2	9.0
uc011ygr.1	4.5
uc008zto.1	131.9
uc009okt.2	6.3
uc012eod.1	92.0
uc009maj.1	2.5
uc009gsp.1	16.7
uc008reo.2	67.4
uc009nvt.1	126.6
uc008xbs.1	6.6
uc007fxu.2	36.3
uc008qvp.1	249.3
uc007hwp.2	25.9
uc007xpo.2	6.2
uc007rjo.2	95.8
uc009irk.1	5.5
uc008plm.2	57.9
uc008hnh.1	63.3
uc007jqu.2	16.8
uc009mdh.1	247.5
uc008dcp.2	59.2
uc007ypz.1	22.8
uc008wns.1	10.4
uc008ooq.2	101.1
uc008vxe.1	20.9
uc007huq.1	15.2
uc008eyn.2	62.3
uc008rvk.1	7.4
uc008oqt.2	199.7
uc009ksk.2	52.2
uc009fku.1	3.3
uc009eqs.2	202.6
uc009nlp.2	54.8
uc008kez.1	30.0
uc008xre.1	36.1
uc009ntf.1	274.0
uc009fpn.1	8.7
uc008cag.1	6.1
uc009clu.3	12.6
uc008rbe.1	12.3
uc008wux.2	132.3
uc008obm.1	7.9
uc009bjx.2	14.8
uc007cuo.2	6.3
uc007lbg.2	709.2
uc008rvo.1	90.0
uc009not.1	101.9
uc009rrg.1	346.9
uc008goh.1	28.5
uc009acd.1	13.9
uc008ins.2	24.8
uc007upk.2	11.3
uc009pjv.2	283.1
uc007yvv.1	13.6
uc008oao.2	13.3
uc008xfl.2	35.6
uc009mla.2	232.3
uc009gfl.1	676.6
uc009eyc.1	48.3
uc008bsk.2	3.2
uc007pea.2	44.7
uc009tnm.1	73.3
uc012god.1	14.5
uc009bdn.1	3.6
uc007skg.2	28.3
uc008xbi.1	19.4
uc007inv.1	24.1
uc007ebm.2	11.9
uc007oju.2	12.2
uc009ntj.2	14.6
uc008hzc.1	17.0
uc009mnu.2	99.7
uc007sxt.2	45.7
uc008xbn.1	43.3
uc007juv.1	55.7
uc009kzk.2	4.8
uc009jfl.2	5.3
uc007iue.1	11.5
uc007zgj.1	18.8
uc008zut.1	3.9
uc007eby.2	7.0
uc008utz.2	376.3
uc007yxy.2	58.0
uc009ibs.1	11.2
uc012fym.1	13.6
uc008uaz.1	41.9
uc008itg.1	39.5
uc009mpf.1	16.2
uc009ftr.1	11.7
uc007dnx.2	21.1
uc012edo.1	67.7
uc007yao.2	36.2
uc007ker.2	32.5
uc007fhd.1	21.1
uc009omb.2	16.5
uc009okd.2	64.0
uc009iwz.2	4.5
uc007qth.2	3.7
uc007lqa.2	15.4
uc009akw.2	121.0
uc008ypr.2	9.3
uc009iyb.2	5.4
uc009foz.2	5.6
uc009rvd.2	5.0
uc008sii.1	88.1
uc009agi.1	10.8
uc007ypu.2	60.7
uc008etx.1	44.9
uc009ngt.1	27.3
uc009rqo.1	24.5
uc008gna.1	131.9
uc007dnm.1	112.9
uc007klv.2	5.5
uc007lbb.1	24.3
uc009aac.1	4.6
uc009cae.2	8.0
uc009ile.1	6.6
uc007pev.2	141.0
uc007jrj.1	76.8
uc008ynp.1	10.6
uc008dap.1	13.8
uc008oil.1	10.0
uc008cab.2	23.7
