UCSC_ID	RPKM
uc007yhj.2	9.5
uc008wid.1	6.8
uc009txe.1	14.9
uc009uaj.2	9.5
uc008drg.1	8.5
uc009nmb.1	88.4
uc008xdc.2	7.1
uc007rxf.1	6.2
uc009etl.1	22.6
uc009fzn.2	4.7
uc009dmj.2	7.3
uc007egy.1	33.8
uc008dwk.1	15.6
uc007oss.2	5.4
uc007rpr.2	13.4
uc007uht.1	32.3
uc007fkd.2	44.8
uc008axv.1	64.8
uc009nwm.1	4.5
uc009mbc.2	39.3
uc009jnb.3	7.1
uc009otw.2	84.8
uc008zeg.1	51.2
uc008qtq.2	9.1
uc033fyg.1	62.9
uc008qzn.2	10.8
uc007fjj.2	27.8
uc009kii.2	14.9
uc007dxe.2	83.9
uc007ngu.2	28.4
uc008tzt.1	30.1
uc008fmd.1	70.0
uc009pmn.2	39.2
uc008mmo.1	33.0
uc007rgs.2	10.2
uc007lyd.1	35.6
uc009nox.1	8.5
uc009avv.1	14.5
uc008xjf.2	78.2
uc007cru.1	60.8
uc007ecu.3	6.3
uc007ful.1	26.0
uc007nmz.2	22.2
uc009utk.1	6.7
uc012bfw.2	75.0
uc012chf.1	38.4
uc008fmt.1	61.5
uc008qdb.1	30.0
uc011wxn.1	34.8
uc008kjl.1	6.2
uc008nra.1	15.5
uc008hpg.2	13.1
uc007ilf.1	9.8
uc008cup.2	19.8
uc009lwm.1	65.3
uc009epc.1	9.7
uc009rhf.2	28.4
uc007fup.1	26.6
uc008jeq.1	12.9
uc007yrj.2	6.9
uc007bmq.1	16.6
uc007rtx.1	65.3
uc008gon.1	25.7
uc008dya.2	111.9
uc008qyq.1	362.1
uc007esx.2	8.3
uc011zdg.1	17.3
uc007ews.3	35.2
uc007azg.1	6.3
uc009kse.1	43.0
uc008sgl.1	30.0
uc008gnw.1	167.6
uc008osw.1	24.9
uc008xqm.1	5.7
uc007zul.1	758.9
uc007kkb.2	8.9
uc008btf.1	26.2
uc007ebm.2	9.4
uc008zfq.1	7.0
uc012czn.1	21.8
uc007wto.2	22.2
uc012aco.1	12.7
uc007xbg.2	29.1
uc008uav.2	13.2
uc007gxf.2	22.5
uc007zbb.2	17.0
uc009nun.2	18.5
uc009kwg.1	6.8
uc009anj.1	9.4
uc007taw.1	14.5
uc009ilj.2	119.2
uc009nlo.2	436.0
uc008ehz.1	14.3
uc008nlc.2	37.0
uc009axf.1	583.3
uc007qji.2	6.2
uc009bco.2	4.3
uc007sfm.2	7.7
uc009ahd.1	5.9
uc007xgd.2	15.9
uc009dgx.2	30.1
uc009luw.2	8.7
uc008oxm.2	67.4
uc007inv.1	27.1
uc033jek.1	59.1
uc008sbm.1	24.8
uc007vao.1	21.1
uc009pux.1	34.0
uc011xfn.2	13.0
uc009cgb.1	5.2
uc007zbk.1	12.1
uc007kgz.1	7.4
uc008khm.1	39.7
uc008aes.1	31.6
uc009lrz.2	13.8
uc009irp.2	189.1
uc007nav.1	9.8
uc007dkk.1	5.2
uc008jbr.1	6.6
uc009gab.1	79.2
uc007knt.2	19.2
uc033gzo.1	19.4
uc008met.2	80.1
uc009ofl.1	48.5
uc007mxn.1	13.2
uc008ijn.1	13.1
uc008pkd.2	6.0
uc008fpt.1	20.0
uc009jzo.2	15.9
uc007zud.1	17.0
uc009ele.2	26.3
uc007era.1	24.7
uc008yzn.1	6.7
uc008fmr.1	10.5
uc009sri.1	96.6
uc008omc.1	5.3
uc009bdy.1	62.3
uc009sdo.1	35.5
uc009pkx.2	58.6
uc008sze.1	13.8
uc009nws.2	109.6
uc009gbz.1	15.8
uc008uhk.1	24.9
uc007pjz.1	91.3
uc012eic.1	9.8
uc009kou.2	336.0
uc007dbf.1	5.6
uc008ktt.1	15.9
uc007jaj.1	53.3
uc008dra.2	6.1
uc007qnk.2	31.4
uc009snb.1	8.4
uc007nhd.1	33.1
uc007gcf.1	11.4
uc029sxf.1	162.9
uc007naf.1	138.6
uc007llj.1	20.3
uc007ihx.1	38.2
uc033gvy.1	10.8
uc012dag.1	23.9
uc008icw.1	16.0
uc007fgz.2	33.6
uc009lxl.2	17.9
uc008afj.1	20.6
uc008kbd.2	52.2
uc008clt.1	34.8
uc007dhu.1	37.7
uc008xwe.2	74.2
uc008wqs.2	368.2
uc008amt.1	7.8
uc008cks.2	5.6
uc008zth.2	97.1
uc009csz.2	17.0
uc007yig.2	28.4
uc012eyw.1	6.2
uc008fyr.1	9.0
uc008ogq.1	9.2
uc009mvn.1	6.9
uc009sxi.1	6.6
uc008mac.2	12.1
uc007ryw.1	13.9
uc008ruj.2	102.6
uc007buy.1	172.3
uc007jvx.3	14.9
uc009gsg.2	491.1
uc012auh.1	16.1
uc007hbd.1	14.5
uc007lks.1	12.3
uc008rla.2	6.8
uc009nmo.1	9.6
uc007vad.1	7.7
uc008lto.2	13.0
uc007bfv.2	83.5
uc008lrw.2	6.2
uc007npw.1	39.7
uc008hls.1	38.4
uc007sta.1	237.2
uc009kqs.1	11.6
uc008vxg.1	5.7
uc008bvs.2	68.7
uc007rfa.1	155.0
