UCSC_ID	RPM
uc007asi.1	34.8
uc009nnb.2	303.7
uc007grw.1	120.7
uc008qul.2	115.1
uc009qeb.1	86.4
uc007prs.1	484.9
uc007nrs.2	317.9
uc009dnr.1	150.7
uc008erl.1	103.3
uc007upt.1	73.8
uc007qba.1	17.7
uc009uru.1	53.4
uc009mox.1	319.6
uc008ggq.1	127.6
uc009dnv.1	60.5
uc009qei.1	193.8
uc012hmd.1	28.8
uc009kgx.1	141.2
uc008qnl.2	434.7
uc008mtf.2	85.1
uc008mhg.2	45.9
uc008uvt.2	389.6
uc009esy.1	35.0
uc009toh.2	13.3
uc009nrw.1	119.7
uc007dqp.1	299.3
uc008zdp.2	565.9
uc008hml.1	398.6
uc008zcy.1	46.8
uc007jgr.2	56.9
uc008tsy.2	18.5
uc007foz.1	169.2
uc008dcx.2	20.9
uc008mus.2	72.1
uc009kny.1	29.8
uc009pez.1	3.4
uc012fgr.1	1263.6
uc012dag.1	35.9
uc009emd.2	661.4
uc009bmc.1	20.6
uc009jjn.1	1359.0
uc008soy.1	405.4
uc009jhw.2	120.3
uc007ldx.2	254.7
uc007tvm.2	106.0
uc008ubc.1	16.2
uc008auh.2	119.0
uc008dne.1	27.6
uc008rxw.1	134.2
uc009nyu.2	26.2
uc008irx.2	12.5
uc029rsc.2	6.4
uc008ben.2	35.9
uc009twv.2	68.7
uc008pye.2	110.0
uc008upu.1	10.2
uc012cha.2	41.0
uc009fgw.1	172.6
uc008swt.1	53.2
uc009sqm.1	9.2
uc008gna.1	136.5
uc009rht.1	122.9
uc012bmv.1	84.5
uc008fmt.1	106.1
uc008wzv.1	31.5
uc008gnp.1	342.5
uc008dow.2	33.5
uc007jqs.1	2.4
uc009kql.1	14.3
uc007wbf.1	43.6
uc007tzd.1	59.9
uc009pjo.1	3.0
uc007rcq.1	77.8
uc007tzg.1	38.4
uc009pda.2	128.6
uc029xjl.1	40.2
uc009psl.2	182.6
uc007xyd.2	5.6
uc007rey.2	116.8
uc009sxo.1	119.6
uc008exu.1	37.6
uc007naf.1	201.8
uc008crs.1	85.7
uc012afe.1	132.1
uc009iml.2	20.5
uc008jnz.1	913.6
uc009gai.2	564.3
uc009gww.1	1815.0
uc008mro.2	36.4
uc009oml.1	136.2
uc008eni.1	54.9
uc008evu.1	58.0
uc007vpv.1	55.0
uc008ztb.1	101.0
uc008ggs.2	910.2
uc008oib.2	503.6
uc008rje.3	469.8
uc007qod.2	195.3
uc007ujq.1	74.8
uc008isp.1	1.0
uc009quh.2	135.5
uc007xqe.2	34.8
uc008ufj.3	39.6
uc007noq.2	489.5
uc008lmp.1	106.6
uc009uws.1	14.7
uc008zfs.1	460.0
uc007kiq.2	26.9
uc009lhi.1	200.1
uc008btd.1	28.4
uc009lhw.1	88.1
uc008bcl.2	15.9
uc009dtw.1	189.6
uc007kil.3	1250.7
uc007rtm.1	17.7
uc008wux.2	183.4
uc007icv.1	432.8
uc007gwc.1	22.6
uc009gec.1	17.0
uc007rrn.1	84.2
uc008zfl.1	363.5
uc007fgg.1	143.9
uc007qqk.1	33.3
uc007pwh.1	174.4
uc011yai.1	38.7
uc008iio.1	265.8
uc008kho.1	6.8
uc007ehx.2	72.2
uc008dur.2	28.1
uc009kce.1	18.1
uc007kjt.1	35.9
uc008cal.1	2036.8
uc008rqs.2	84.9
uc009rvg.1	748.4
uc007ynk.2	12.9
uc007hsv.1	47.9
uc007zhq.2	15.0
uc008nwf.2	28.3
uc008urs.1	56.5
uc009tot.3	51.2
uc007jap.3	83.3
uc007fom.1	149.3
uc007amj.2	23.2
uc008ayy.1	101.2
uc009ihv.2	37.8
uc008oqo.2	15.4
uc008rmn.2	26.4
uc007aff.3	434.9
uc008ihm.3	536.3
uc007zcd.1	121.2
uc009lkn.3	289.8
uc008sgl.1	23.1
uc008fyf.1	81.2
uc007gce.1	75.9
uc007pnl.1	412.7
uc009gss.1	21.5
uc009rdj.1	13.8
uc008kwz.1	264.4
uc007llf.2	42.6
uc008vej.1	77.9
uc008dcn.2	1391.8
uc008sqs.1	24.9
uc007bvr.1	55.5
uc007kva.2	139.9
uc008fzg.1	743.1
uc009npg.1	76.0
uc007sre.1	2206.6
uc009ugf.2	643.7
uc008vga.1	99.6
uc008nvx.1	45.2
uc009fwh.1	39.8
uc009qce.1	82.6
uc008isn.1	221.2
uc007ily.2	258.0
uc007ugl.1	103.6
uc033izh.1	31.6
uc008gda.2	40.6
uc009mkh.2	17.0
uc008qmi.1	256.4
uc007ell.1	85.4
uc009osp.1	111.8
uc007rkl.1	131.6
uc007qro.2	131.4
uc008aym.2	54.9
uc008vhr.1	1446.6
uc007xnm.1	24.1
uc007qmh.2	206.5
uc009uke.1	138.1
uc007wjs.1	431.8
uc007lfk.2	1334.2
uc008dtt.1	13.7
uc007ihg.1	1806.4
uc007hhq.1	60.3
uc008eul.2	13.0
uc007mnx.2	66.0
uc009rqh.1	31.5
uc007njn.1	38.9
uc008jvp.1	36.2
uc007rjq.2	1362.0
uc009dss.2	320.0
uc007vlr.2	566.9
uc009dfs.2	216.1
uc012dnc.1	31.8
uc008zdo.1	67.4
uc008vqa.1	13.6
uc008iwl.2	147.6
uc008vhn.1	64.3
uc008crj.1	46.1
uc009sne.1	63.5
uc007hlq.1	50.3
uc009idx.2	41.5
uc008vnu.2	41.4
uc007umq.2	34.1
uc008ptu.1	51.8
