UCSC_ID	RPKM
uc009ouz.2	8.0
uc007ugk.2	7.6
uc007whe.1	5.5
uc009ftp.1	24.1
uc009pvb.2	13.6
uc012gyv.1	7.3
uc008vbr.1	8.2
uc009itk.1	6.6
uc007qrb.2	9.3
uc029rno.1	18.4
uc007mtb.2	13.1
uc007lov.2	6.4
uc009hxo.1	6.5
uc009iml.2	24.3
uc029wda.2	8.7
uc007rmh.1	22.4
uc008lhw.1	8.3
uc009fys.1	24.1
uc009sew.1	7.1
uc008vod.2	5.7
uc008url.1	17.7
uc008ifo.1	15.6
uc009jyr.2	8.1
uc007gdx.1	15.5
uc029rnq.1	10.2
uc009mls.1	21.5
uc008ogt.2	14.9
uc009nub.2	6.1
uc009fru.1	12.9
uc008xbs.1	7.9
uc007ivs.1	15.3
uc009gbo.1	9.9
uc009nro.1	7.6
uc008iyf.1	8.7
uc009lat.2	9.9
uc012dlq.1	6.6
uc012gyu.1	5.2
uc009sos.1	10.8
uc009iwz.2	7.2
uc008nyq.1	25.2
uc008cep.1	11.1
uc008nfh.1	6.8
uc009qfn.1	7.4
uc033jol.1	7.6
uc008hte.1	9.0
uc007xis.2	7.7
uc008oig.1	14.4
uc008iwu.2	12.2
uc008rmt.1	16.4
uc007kjz.1	22.8
uc008yht.1	15.5
uc008asv.2	30.5
uc008jgx.1	9.5
uc009okb.1	32.6
uc008iqz.1	14.5
uc029sua.1	6.4
uc008qbt.2	10.9
uc012cgu.1	25.0
uc009anm.1	11.6
uc009mai.2	10.2
uc009fsr.1	7.2
uc009acz.1	11.9
uc009smf.1	5.4
uc012ana.1	7.0
uc009qvs.2	15.0
uc008jfk.2	25.0
uc007yrs.2	18.5
uc008ltj.2	10.6
uc008nte.1	6.2
uc008cjm.2	30.1
uc008nxu.1	26.3
uc012gkh.1	8.7
uc007jio.1	4.4
uc012eic.1	8.7
uc007ssd.2	9.8
uc008bzy.1	53.2
uc008cvc.1	9.9
uc008urx.2	8.9
uc008hwx.1	12.0
uc008xog.1	7.1
uc008chs.2	7.9
uc009ahs.2	5.9
