UCSC_ID	RPKM
uc007yld.1	11.3
uc007jda.1	6.4
uc007vtp.1	3.7
uc011yjf.1	3.3
uc008jac.1	21.9
uc008ced.3	27.9
uc009bia.1	15.6
uc008vbc.2	158.9
uc009sop.1	49.7
uc007inh.2	18.8
uc009dtj.1	3.5
uc009rtv.1	25.0
uc007ywy.2	4.9
uc007mut.1	141.7
uc033hao.1	60.1
uc007llb.2	13.4
uc007udd.1	36.6
uc007kdx.1	116.4
uc009nlw.1	12.8
uc007vmi.1	1070.2
uc007odz.2	24.0
uc008fwa.1	5.4
uc007tzb.2	6.7
uc008dcz.2	279.2
uc009acd.1	23.1
uc008vae.2	24.7
uc008qoq.2	107.9
uc009kpj.1	415.6
uc008ftn.1	5.0
uc007xcf.1	8.1
uc008ucm.1	4.5
uc008iuv.2	7.4
uc007dgh.1	21.4
uc009nnb.2	407.6
uc009akj.1	2.6
uc009kvj.2	6.7
uc007iud.1	33.6
uc008cvv.1	3.6
uc029wqt.1	5.6
uc007twy.2	36.5
uc009agt.2	5.6
uc008rdx.1	6.5
uc009fyc.1	42.1
uc007hyc.1	81.7
uc007oju.2	8.1
uc007eyl.1	23.7
uc008emx.1	29.9
uc008gpy.2	28.2
uc009hzu.1	11.0
uc007ymz.2	27.1
uc007lah.1	38.0
uc009rxh.3	8.5
uc007hhg.2	12.7
uc009sdn.2	3.2
uc008ayo.2	73.3
uc012fnm.1	11.8
uc007xyw.1	8.3
uc007lhh.2	4.0
uc007qjj.2	7.6
uc009mau.1	9.9
uc008kwu.1	16.1
uc008cez.2	123.6
uc007kca.1	37.7
uc008sqi.2	5.5
uc009ajl.1	376.9
uc007tia.2	34.9
uc007skg.2	39.4
uc007foo.2	19.6
uc009eze.2	46.3
uc007kfo.2	9.7
uc008nur.1	15.3
uc007mpi.1	5.8
uc008chu.2	858.4
uc008teq.1	32.5
uc009mmx.2	29.1
uc008ggv.1	11.6
uc007vlv.2	49.4
uc008wxh.1	34.0
uc009fmh.1	4.2
uc009ugd.1	176.2
uc007jrc.2	142.6
uc007fee.1	43.9
uc008cwh.3	8.1
uc009juh.2	11.5
uc008cai.1	50.1
uc008asl.2	68.5
uc008yas.2	34.0
uc007ggh.3	30.8
uc008zyi.1	28.8
uc009ffb.2	1339.5
uc008cgb.2	101.4
uc008eru.1	3.3
uc009jtc.1	85.7
uc033fzk.1	8.7
uc007xdq.2	106.0
uc007hup.2	113.6
uc007tnh.1	7.8
uc007whv.1	3.4
uc008dql.1	37.3
uc009gwt.2	9.8
uc009nep.2	32.4
uc008duj.2	16.1
uc008tjk.1	108.4
uc009irk.1	5.8
uc007giu.1	4.4
uc011zdg.1	30.0
uc007fqx.1	8.3
uc009ial.2	3.7
uc009hzd.1	10.6
uc008cac.1	4.1
uc009hde.1	8.7
uc007dnj.1	6.3
uc008awe.1	38.2
uc008ddd.2	26.7
uc009afo.2	3.4
uc008bzp.2	18.5
uc008umm.1	43.2
uc008hot.2	40.8
uc009pjv.2	297.9
uc007hyr.3	31.4
uc009rqo.1	26.5
uc008vcd.1	23.8
uc007xeq.1	157.3
uc008zxp.1	19.6
uc008uqv.2	12.2
uc007dhq.2	3.4
uc009mmg.1	5.4
uc007jqn.2	547.5
uc008hqi.1	8.1
uc007kic.2	11.1
uc033idi.1	5.5
uc009sof.2	9.7
uc008way.1	54.2
uc007tme.2	164.2
uc008crg.2	206.0
uc007qvn.2	5.3
uc007wms.1	55.4
uc008nsv.1	13.3
uc012aih.1	7.9
uc009mel.2	6.1
uc009smb.1	17.9
uc009hzs.1	45.9
uc009frx.1	31.8
uc009inb.2	20.7
uc008ufy.1	20.5
uc007poa.1	38.4
uc007lft.2	17.9
uc012bzx.1	11.6
uc007lem.2	30.5
uc007lsy.2	29.4
uc007ghn.2	18.8
uc007syg.2	27.2
uc008yym.1	39.2
uc008adn.1	5.0
uc007wru.1	18.6
uc009kqr.1	11.9
uc007eki.2	307.9
uc009fma.1	8.6
uc007jub.1	5.3
uc009ofl.1	50.8
uc007jvr.2	50.8
uc009amt.1	14.1
uc009clk.1	50.6
uc008zle.1	55.3
uc007xbd.1	3.6
uc007vyg.2	97.5
uc007tvv.2	61.3
uc008clo.1	169.6
uc007ybw.2	9.9
uc008vna.2	391.6
uc009aco.1	27.0
uc008zdg.1	9.9
uc007fxf.2	388.6
uc008gbx.1	5.8
uc008urf.2	62.3
uc012fui.1	3.9
uc009ont.2	33.4
uc007zjn.1	214.0
uc009grd.2	11.1
uc007gcz.1	3.5
uc007wfp.2	8.1
uc009mbe.2	25.6
uc009nek.1	34.0
uc008pmg.1	1.6
uc008ohw.1	9.3
uc008ocq.1	72.9
uc008mrj.2	77.1
uc008gda.2	25.2
uc012gla.1	15.4
uc008vdh.1	59.1
uc008vdc.1	68.9
uc007wij.2	111.3
uc007fzh.1	23.1
uc008kiy.2	57.2
uc008ysy.1	24.3
uc007kjg.2	4.0
uc009fnd.2	66.3
uc009oud.1	4.3
uc008kan.1	13.4
uc008gwk.1	54.0
uc009nxw.1	13.8
uc007pct.2	10.4
uc007txg.2	231.9
uc008ter.1	70.4
uc008cdh.3	20.5
uc008xsj.3	10.1
uc008cdq.1	4.4
uc008cag.1	4.6
uc007bgl.2	12.0
uc008toi.1	4.5
uc007twc.2	16.4
uc012aqo.1	7.6
uc008eis.2	33.2
uc009nij.1	21.8
uc009lcz.2	27.4
uc008cay.2	17.2
uc008weu.1	165.4
uc009bmc.1	299.4
uc009mnj.1	76.2
uc008lgl.2	5.2
uc009bup.2	20.9
uc008yzw.2	14.6
uc007jqu.2	17.7
uc009abn.2	3.3
uc012gzt.1	26.3
uc008dcg.1	25.0
uc007ofu.2	13.4
uc008ciw.2	58.8
uc009gxf.2	26.5
uc007lbb.1	28.4
uc009juo.3	26.0
uc009lzi.1	26.3
uc012ecr.1	4.2
uc008hao.1	21.5
uc008tac.1	21.0
uc012dml.1	89.8
uc007ere.2	13.8
uc007bgu.1	11.8
uc008men.1	3.3
uc007ryw.1	11.6
uc012dnd.1	19.2
uc009bqz.2	16.8
uc007ght.1	71.2
uc009ajk.1	4294.6
uc007gfv.2	107.2
uc008mhg.2	62.9
uc008kwp.1	9.0
uc008oil.1	7.5
uc008pye.2	59.5
uc008jse.2	37.5
uc012gya.1	7.8
uc009okr.2	11.7
uc008uhe.1	38.5
uc009nyu.2	33.5
uc007dml.1	26.4
uc007mlb.1	222.6
uc008qdb.1	23.3
uc007whf.1	12.0
uc011zdf.1	90.3
uc009ngt.1	31.0
uc008wzv.1	33.8
uc008cdg.1	3.0
uc008zdi.1	67.2
uc008toh.1	6.0
uc008jbk.1	24.6
uc009ouy.1	14.9
uc008vhl.1	21.5
uc008qvp.1	293.6
uc007fup.1	19.8
uc007ycq.1	30.2
uc009nei.2	43.7
uc007twj.2	84.7
uc007qtf.2	661.7
uc009klm.2	443.8
uc007jth.2	38.9
uc009mlw.1	33.2
uc007xuu.1	26.8
uc007eye.2	10.1
uc009ahm.1	27.0
uc007jdl.1	13.8
uc009gah.1	97.7
uc009nec.1	11.8
uc007yid.1	23.4
uc009dui.1	70.0
uc007gce.1	119.2
uc009evm.1	5.1
uc009igh.1	65.4
uc007hms.2	11.0
uc008gkj.1	1186.9
uc008dbk.2	6.7
uc007fra.1	142.9
uc009aiy.1	47.6
uc008bdh.1	63.2
uc008oin.1	165.0
uc008uwn.1	8.9
uc009kry.1	58.6
uc007cqk.1	8.2
uc008jfr.1	5.2
uc007qrg.3	31.4
uc007pfz.1	175.7
uc009kka.1	14.1
uc007juv.1	39.5
uc007xnp.1	168.5
uc009sne.1	65.6
uc007edw.1	26.9
uc009ukk.2	4.2
uc008vdb.2	24.1
uc029uis.2	4.5
uc007giy.2	26.5
uc009foz.2	3.9
uc007hur.1	41.0
uc008uxf.2	295.5
uc008ktb.1	19.0
uc009mjd.1	14.7
uc008nmm.2	303.2
uc009crl.1	145.6
uc007llo.2	19.6
uc008jdw.2	146.5
uc007fvg.1	100.1
uc007xyb.3	39.6
uc007jhi.2	10.6
uc008gkv.2	21.1
uc008ctp.1	24.5
uc007htc.1	6.1
uc009gnh.1	14.4
uc008rlx.1	17.1
uc009ahn.1	140.0
uc009ntd.1	138.5
uc008fym.1	29.0
uc007ltc.1	216.7
uc009kvo.3	44.2
uc007xsw.1	96.7
uc007wxp.1	91.3
uc012gyw.1	6.8
uc008ule.2	623.5
uc007xni.1	2.5
uc007kch.1	45.5
uc007ojk.1	15.7
uc007ldm.1	54.5
uc009ftr.1	19.4
uc008iwj.1	16.1
uc007ldf.1	20.0
uc007ggz.2	3.7
uc007xcv.2	12.5
uc007fzr.3	46.1
uc009jrp.2	152.4
uc007gak.2	15.2
uc009kzk.2	6.2
uc009drr.1	6.9
uc007wic.2	7.2
uc008olr.1	13.9
uc012gqi.1	2.1
uc009gvj.1	15.4
uc009fzr.1	29.2
uc008cea.1	19.3
uc008xlg.2	29.1
uc008mij.1	609.5
uc009myg.2	14.7
uc007jvv.2	1466.2
uc009fxp.1	217.2
uc009omb.2	26.9
uc008ied.2	6.4
uc007mtz.2	22.6
uc009mxd.1	28.4
uc007dnb.2	325.5
uc008vnz.2	15.9
uc007qsz.2	11.4
uc007ezn.1	13.6
uc008hqg.1	99.9
uc007txm.2	3.8
uc009meb.1	117.6
uc011xiv.1	114.1
uc012euv.1	69.1
uc009fsa.2	5.6
uc007cja.2	6.3
uc012fkr.1	102.2
uc007xbh.2	34.2
uc009fwg.1	6.5
uc009jwo.1	25.4
uc008vbs.1	8.8
uc009tho.1	169.5
uc008sur.1	403.8
uc009kfc.1	7.9
uc007pdo.1	21.1
uc007ouj.1	90.8
uc008tza.2	49.0
uc008wyj.2	28.8
uc007ktz.1	10.8
uc008vfx.1	61.1
uc007lgx.1	172.3
uc009ojx.1	62.7
uc008lxn.2	9.8
uc007wvi.2	16.7
uc008vot.2	207.9
uc008mgm.1	8.3
uc007qol.1	106.4
uc008ukc.2	348.2
uc008ojj.2	9.2
uc007gfc.1	5.2
uc007esx.2	9.7
uc008gms.1	32.5
uc007ksr.1	3.4
uc007lpr.1	36.8
uc009mmu.2	110.0
uc012eby.1	39.5
uc007yla.1	9.8
uc007caz.1	3.7
uc007huq.1	19.1
uc008ayq.2	18.4
uc008obf.1	118.4
uc009cjd.1	24.6
uc007jor.2	45.0
uc009mmi.2	43.6
uc011yqq.1	81.8
uc008qtl.1	5.4
uc007hxb.2	42.5
uc008bzw.2	77.4
uc007zoa.2	28.5
uc008etx.1	49.6
uc009pbj.1	23.4
uc009puq.2	10.2
uc008lsz.2	29.7
uc007lyb.1	22.8
uc007vff.2	59.2
uc007qmq.2	5.6
uc009iwy.1	3.6
uc007tzp.1	43.3
uc008hne.1	5.5
uc007eci.1	48.1
uc009gwd.2	101.7
uc007iee.1	5.9
uc007hlq.1	40.4
uc007etg.1	13.3
uc008zmy.1	12.5
uc009hyj.1	13.7
uc008fsm.1	47.1
uc033gex.1	153.3
uc009dhg.1	14.2
uc008wun.1	23.2
uc009evi.2	84.5
uc009mwt.3	16.3
uc008gkp.1	95.9
uc008uzf.1	162.2
uc007wuj.2	8.6
uc007fxk.1	67.0
uc009bgz.1	11.5
uc007ius.2	126.0
uc009hyt.2	5.0
uc008evk.1	17.9
uc008ddm.2	101.4
uc009evq.1	23.6
uc009lpz.2	279.3
uc009gdx.2	9.8
uc008iqw.2	13.3
uc007mqz.1	14.5
uc011yhg.1	2.8
uc008vxg.1	3.5
uc008dar.1	32.2
uc009adb.1	109.7
uc009acb.2	92.0
uc009fyt.2	70.4
uc009fnb.2	190.4
uc009ncl.1	68.0
uc009naw.1	12.5
uc008imj.2	5.4
uc012dug.2	587.4
uc008eol.1	18.8
uc007azb.2	4.4
uc029yhd.1	85.8
uc008lkd.1	4.3
uc007yig.2	43.3
uc008nzs.1	6.6
uc009keq.1	10.5
uc008gbt.2	149.4
uc008dcp.2	54.8
uc007vbe.2	10.4
uc008sjo.1	25.2
uc007yhv.1	43.1
uc008vgr.1	8.3
uc009akw.2	137.1
uc007bcb.1	59.5
uc009ezy.2	16.4
uc007daq.2	386.7
uc007gim.2	100.5
uc008ipq.2	15.2
uc007pea.2	33.4
uc008jlb.1	118.3
uc009cyb.1	105.1
uc009nnc.1	13.4
uc007hzx.2	631.5
uc008vcf.1	64.8
uc012dws.1	13.5
uc009czr.2	9.9
uc008ffc.2	31.3
uc008gmm.1	106.3
uc011zxu.1	5.1
uc008plm.2	53.9
uc009gfl.1	800.4
uc008ubn.1	3.0
uc009abi.1	53.7
uc008fza.1	2.9
uc007xkt.2	18.9
uc012crx.1	16.2
uc008wuj.1	26.1
uc009mox.1	134.0
uc008uhk.1	23.9
uc007xdr.1	3.8
