,AccNum,Gene,TElogFC,RNAlogFC
3976,NM_005698,SCAMP3,-0.654189192050486,0.00619162468663828
3977,NM_001282640,SUSD1,-0.775462602155179,-1.5229104309721397
3978,NM_005694,COX17,0.42691494534593105,-0.887953309693155
3979,NM_001291964,AFDN,-0.542363564779949,0.178645371075096
3980,NM_032490,GON7,0.370489168171471,-0.6110123304866091
3981,NM_001170569,CXorf56,0.374259104372526,-0.0377404484044144
3982,NM_018025,GPATCH1,-0.0940355579908808,0.252860619980809
3983,NM_018026,PACS1,-1.4152401344889298,0.152519893069422
3984,NM_003472,DEK,0.426538559433881,-0.0319867793950658
3985,NM_018028,SAMD4B,-1.8799051969148302,1.40491069921258
3986,NM_032492,JAGN1,-0.0969237115888088,-0.25037613966371897
3987,NM_139046,MAPK8,0.15749074298468999,-0.267016386895538
3988,NM_130446,KLHL6,-0.416704722708454,-1.8393469150767698
3989,NM_033114,ZCRB1,0.575347953171785,-0.5629081822051669
3990,NM_001242829,IP6K1,-0.31941212828278004,-0.0190833018669797
3991,NM_033112,RRP36,0.334683807541326,0.010052166461054
3992,NM_001242820,DEF8,0.695252092638957,0.0915960288134772
3993,NM_145214,TRIM11,-0.251593215961986,-0.0675369094031351
3994,NM_001256196,ARAF,-0.87226615441038,0.459519091611226
3995,NM_001014831,PAK4,-1.69512528048551,1.35743356234783
3996,NM_012115,CASP8AP2,-0.0971240327121656,0.23099898513138603
3997,NM_001078645,CDC16,8.971345609334731e-05,0.892131562331644
3998,NM_017686,GDAP2,-0.0852646774638751,-0.0664736415453507
3999,NM_001277199,CNIH4,0.33139831194482694,-0.8826488771796851
4000,NM_001099436,ULK3,-0.0685417960305664,-1.32003245668992
4001,NM_001330404,SFXN5,-0.12454659014445402,-0.284106895751153
4002,NM_005038,PPID,0.186053033207868,0.7711134531755028
4003,NM_001267045,PSME3,-0.916399784154672,1.55355397077506
4004,NM_024066,ERI3,-0.10009741735588801,0.84697964091884
4005,NM_005030,PLK1,-1.00163788544824,1.6785232776497798
4006,NM_014905,GLS,0.0492262187426364,-0.580115142912687
4007,NM_005035,POLRMT,0.278189839741412,0.142433382517049
4008,NM_014901,RNF44,-1.228190169333,0.110325108364328
4009,NM_005036,PPARA,-0.9592110770827991,1.8085431237029999
4010,NM_001038707,CDC42SE1,-0.067267259454712,-1.51426303363127
4011,NM_001079514,UBN1,-0.608156985274407,0.533021764068121
4012,NM_017846,TRNAU1AP,0.629289626443925,0.049977907490297006
4013,NM_017842,SLC48A1,-0.11825619968828399,1.30696600770003
4014,NM_017841,SDHAF2,0.162792138826133,-0.0186528551060895
4015,NM_017840,MRPL16,0.41265819059589504,-0.0208962050779607
4016,NM_017849,TMEM127,-0.67376302817507,-0.5906557763576911
4017,NM_017848,FAM120C,-0.26647557491944,-0.366672156832654
4018,NM_001862,COX5B,0.5999359006630921,-0.232649604748166
4019,NM_001863,COX6B1,0.39991931782924706,-0.38012803443360904
4020,NM_001866,COX7B,0.803579306838231,0.0273345733669214
4021,NM_001353999,KDM4C,-0.24262923332167302,0.922128500748861
4022,NM_001865,COX7A2,0.429591816410695,-0.305440921525324
4023,NM_001353990,MTMR1,0.14193385824671698,0.116731859468372
4024,NM_001517,GTF2H4,-0.11269338284891,0.312654874420121
4025,NM_001294338,CLK2,-0.25959915169835396,0.0425175091903994
4026,NM_001294333,ATP6V0B,0.33188061263925,-1.2514348058378
4027,NM_001288653,CLTC,-0.26492999741867496,0.978628418903078
4028,NM_001288654,DCAKD,-0.6498996839619039,0.0751067395599123
4029,NM_001352432,DBI,0.643224076517564,-2.8152504787792303
4030,NM_182905,WASHC1,-0.356780320786565,0.24593308865034
4031,NM_001324049,PIAS2,0.0222532779901646,0.400181746805594
4032,NM_182679,GPATCH4,-0.24110559760774697,1.2912176482017501
4033,NM_001301011,CCDC28B,0.253956658454622,-0.5436505997975329
4034,NM_004638,PRRC2A,-1.6631084123207802,1.54585394215103
4035,NM_004639,BAG6,-1.1623808278257801,0.8294097598776491
4036,NM_001519,BRF1,-0.16764405047339498,-0.6043565843696701
4037,NM_004630,SF1,-1.04506564337907,1.2325893644601598
4038,NM_001300764,TSEN15,0.393041245082885,-0.39978553889613794
4039,NM_001300947,CPSF6,0.0892031781959836,0.0973051900546142
4040,NM_001300946,GATAD2A,-0.818841314655246,0.623307304791298
4041,NM_004637,RAB7A,-1.13173639560677,0.828525338226767
4042,NM_001330716,ZNF131,0.00137969938769894,0.20088609501732302
4043,NM_080916,DGUOK,0.0016524318428864401,-0.139351219395736
4044,NM_001330718,ZCCHC6,0.0447721259483922,-0.948137246027078
4045,NM_022915,MRPL44,0.269071521511482,0.0826184274365182
4046,NM_022916,VPS33A,0.24001507428851898,0.0610426252631208
4047,NM_022918,TMEM135,0.152478705469287,-0.36959557502155604
4048,NM_005733,KIF20A,0.11722807364304401,0.313703438124108
4049,NM_001142290,MGRN1,-1.44999484786778,0.515448929753649
4050,NM_001320674,BNIP2,0.300071315315028,-1.10384552005805
4051,NM_001351590,CFLAR,-0.0412104108811802,-0.5359974961023181
4052,NM_173562,KCTD20,0.018860036409107,-0.6368991717420661
4053,NM_001351267,TSPAN14,-0.727960306599592,0.7220158277911309
4054,NM_003246,THBS1,-0.744592485784551,-3.04449287227741
4055,NM_001317012,GZF1,0.325189630626508,-0.5731571867552839
4056,NM_033637,BTRC,-0.402157222819622,1.7170897654018797
4057,NM_016466,ANKRD39,0.110441265772166,0.397658750314262
4058,NM_016467,ORMDL1,0.904301827998054,-0.8620888328816428
4059,NM_016464,TMEM138,-0.103292251970822,1.2933796075308701
4060,NM_016080,GLOD4,0.487070899254586,-0.10545113085544999
4061,NM_015997,RRNAD1,-0.505723572894925,0.0177522774373222
4062,NM_015994,ATP6V1D,0.0630111295658644,-0.366798846414504
4063,NM_001308197,SSR3,0.174434131769965,-0.787186148644668
4064,NM_017590,ZC3H7B,-0.613452656471049,0.34003688124785303
4065,NM_017592,MED29,0.552210399093553,-0.13572181629822802
4066,NM_005736,ACTR1A,0.071576804346572,-0.263655412585837
4067,NM_001303418,ERCC3,0.0792403446109598,-0.180119470496314
4068,NM_001136501,ZNF844,0.186232030022589,-0.39044720363110297
4069,NM_145262,GLYCTK,0.5917693186015861,-0.870329521465285
4070,NM_006676,USP20,-0.45780080106124393,-0.764546593313777
4071,NM_148976,PSMA1,0.586337292222801,-0.0580709576677852
4072,NM_001308226,RPS15,0.186160022917071,-0.22726793737021
4073,NM_031459,SESN2,-0.0831603077026328,0.20584016635641697
4074,NM_001292004,HEXB,0.171088417621111,-1.30431870710262
4075,NM_002777,PRTN3,-0.597199123787252,-1.12544957129242
4076,NM_002959,SORT1,-0.6928645847340471,-2.97389016209848
4077,NM_002954,RPS27A,1.6839322345716798,-0.577943383686636
4078,NM_002953,RPS6KA1,-0.315829241542856,0.0649488882015301
4079,NM_002952,RPS2,1.04420127581063,-0.0236728128850814
4080,NM_001184796,ESYT1,-0.21017898791622003,-1.44382560841467
4081,NM_002950,RPN1,0.223814988441862,-1.27316667005654
4082,NM_024348,DCTN3,0.38412722961558093,-0.0948833834875772
4083,NM_024619,FN3KRP,-0.0216565922724346,0.6733639661799019
4084,NM_024341,ZNF557,-0.17002544616438697,-0.0604358583054531
4085,NM_024610,HSPBAP1,-0.320528084086729,-0.347861379467403
4086,NM_024611,ICE2,0.0341232686991579,0.6122605356243229
4087,NM_024612,DHX40,0.674464061431189,-0.0230016853733562
4088,NM_024345,DCAF10,-0.116275215044585,0.65859280348984
4089,NM_001130823,DNMT1,-0.502110894100612,0.7565578916552609
4090,NM_025136,OPA3,0.19145135766880803,0.16543689507040196
4091,NM_138720,HIST1H2BD,0.0164453269528473,0.41421452129652997
4092,NM_001257102,NDUFB3,0.289595212698199,0.127831590735347
4093,NM_001349178,XYLB,-0.12273126931183699,1.3118405510743
4094,NM_005899,NBR1,-0.142480306574285,0.294617028976159
4095,NM_001024227,ARF1,-0.5788909707866321,-0.0529097636831552
4096,NM_175066,DDX51,0.40540083364444895,0.765510799303332
4097,NM_006098,RACK1,1.2243646074533798,-0.571949099873023
4098,NM_003579,RAD54L,-0.745709387409409,1.4572885592700202
4099,NM_175063,EMC10,0.21313006649792604,-1.6034744609027902
4100,NM_021831,AGBL5,-0.4438221531595829,0.19088393300815001
4101,NM_175061,JAZF1,-0.668568105953667,1.58894841514494
4102,NM_078474,TM2D3,0.19099166605044898,0.10020565908874002
4103,NM_001011546,DSTN,-0.0757752240426058,0.39941660094201403
4104,NM_001031703,ELP6,0.272205042996267,-0.313294376533549
4105,NM_014739,BCLAF1,0.54984301989301,0.0494628789258616
4106,NM_012118,NOCT,-0.0687686920352149,0.107871366031551
4107,NM_014730,MLEC,-0.0421622690250604,-1.30283035951533
4108,NM_014734,SUSD6,-1.22522102759009,0.45527537299463505
4109,NM_014736,PCLAF,0.35786605374874897,0.536653278850639
4110,NM_001318844,SNW1,0.46389491692920604,0.125390379930614
4111,NM_001323544,GALNS,-0.736683465629956,-0.24596085271483398
4112,NM_005207,CRKL,-0.21289191937263,-0.498197351627868
4113,NM_005204,MAP3K8,-0.0685189575711088,-2.17006856412266
4114,NM_032182,ABRAXAS2,-0.10839739354765499,0.17624618002255701
4115,NM_152490,B3GALNT2,0.23287996048950305,0.20724895055572604
4116,NM_032184,SYDE2,0.0905423550895437,0.319492372709794
4117,NM_133328,DEDD2,-0.17903871436142998,-0.0662914846771818
4118,NM_001289394,ZFAT,0.0201624704611098,-0.46513609946845597
4119,NM_024790,CSPP1,-0.27886513664753804,1.08919564499715
4120,NM_001146276,NCEH1,0.153756583220495,2.4939071385548903
4121,NM_001318339,FNBP4,-0.14921943544805802,0.30178614998466197
4122,NM_001357734,EIF2S3B,0.477546780469728,-0.274480509788749
4123,NM_005895,GOLGA3,-0.0124340688142259,-0.24510452781559602
4124,NM_001145408,NONO,0.268626276591038,-0.351021261223056
4125,NM_018275,C7orf43,-0.657949006553251,-0.401999579012212
4126,NM_152272,CHMP7,0.157691294050512,-0.14888114693586
4127,NM_001283035,RTF2,0.0396637324416993,-0.21830112666106302
4128,NM_001105251,ZFYVE16,0.33294983610192896,-1.67916781039532
4129,NM_032765,TRIM52,0.175708233954262,0.459662774627229
4130,NM_017602,OTUD5,-0.16987174193035098,-0.119746464835563
4131,NM_053002,MED12L,-0.884711168067973,-2.5362585796454002
4132,NM_018270,MRGBP,0.0975376842949593,0.0470566946773528
4133,NM_001142470,C6orf203,0.6985641643829639,-0.277804396636273
4134,NM_015313,ARHGEF12,-0.47816891167279496,0.375685909768769
4135,NM_001322130,ZNF160,-0.0485282537755684,-0.0394205952638485
4136,NM_001286756,ANAPC4,0.5893367423123289,-0.11673117809961
4137,NM_054114,TAGAP,-0.120058087209113,-2.91871019860527
4138,NM_016265,ZNF12,-0.10996827657596499,0.0984041305493201
4139,NM_001350139,ZMYM4,-0.431568442560516,-0.296013437782958
4140,NM_001321445,TMED2,0.125976113850182,-0.9487711987183342
4141,NM_022768,RBM15,0.12336272977400901,0.415411541101674
4142,NM_022769,CRTC3,-0.920993489012148,0.542729267294671
4143,NM_022767,AEN,0.42617954766219196,1.12300434969913
4144,NM_022763,FNDC3B,-0.489010423515409,-1.69004289383101
4145,NM_003388,CLIP2,-0.7197564732591949,-2.11447848840622
4146,NM_015179,RRP12,0.244467943238534,1.2382485694900902
4147,NM_015172,PRRC2C,-0.8493001917015269,0.7841609694218891
4148,NM_001305108,PTOV1,-0.42845001588509796,0.6297390702286221
4149,NM_001177382,CPEB2,-0.702738130749719,-0.491104503150229
4150,NM_001308426,NME6,0.23723157256121102,-0.7957838204477241
4151,NM_018201,TBC1D13,-0.688071363461535,-0.9767431330173371
4152,NM_019059,TOMM7,1.26705842201877,-0.204511030470642
4153,NM_181861,APAF1,-0.448626947585596,-1.3505890972708898
4154,NM_003365,UQCRC1,0.291408395103807,0.36580100232659
4155,NM_001310326,UBE2T,0.380243117451951,0.5888511277628999
4156,NM_019051,MRPL50,0.6412520994447161,0.19137865824993103
4157,NM_001143995,LPXN,-0.6095926464129029,-2.64755583944591
4158,NM_012335,MYO1F,-0.388425836419779,-3.00113707564793
4159,NM_001143993,RASSF7,0.417168261915135,-0.203011193644077
4160,NM_001997,FAU,0.8650919786764921,-0.536862497217555
4161,NM_001010851,ZNF766,0.0838995834194658,0.292307083346852
4162,NM_020772,NUFIP2,-0.334809479609645,0.0613832724046199
4163,NM_021807,EXOC4,-0.0169869106866178,-0.218056829480903
4164,NM_001012756,ZNF260,-0.29841223466265004,0.48295246899307503
4165,NM_017727,TMEM214,-0.811815405247685,0.5524393906136911
4166,NM_183050,BCKDHB,0.488422625725077,0.247721254066238
4167,NM_205847,GMPPA,0.39211768249990203,-0.6263003666336661
4168,NM_205842,NCKAP1,-0.595616179298214,-0.5549232746863111
4169,NM_205843,NFIC,-1.66127522720366,1.52071658089973
4170,NM_181425,FXN,0.49553357390009095,0.7686019878102859
4171,NM_001329674,CAND1,0.267218245445087,-0.0340545182120921
4172,NM_001329670,ARRDC3,0.915122323587925,-0.5593022035333879
4173,NM_001455,FOXO3,0.0995756307284892,0.45692094778625897
4174,NM_001282748,TLE4,-0.9835030056431401,-0.5020095746879849
4175,NM_015131,WDR43,0.229325669419722,0.7775985091245179
4176,NM_000320,QDPR,-0.349947758838666,0.8417502310855308
4177,NM_007110,TEP1,-0.824410976486745,-1.1190926392434999
4178,NM_001350508,RARS2,0.6383787155312071,-0.0125641124312485
4179,NM_015420,DCAF13,0.49824148180889505,-0.19551280955868802
4180,NM_003362,UNG,0.22742605758553502,-0.20578147491210896
4181,NM_001320795,PSMG1,0.701623867391182,0.65671724912642
4182,NM_021239,RBM25,0.0529053459700745,-0.072899599199968
4183,NM_005439,MLF2,-0.26176496557177203,-0.0323770335924217
4184,NM_147223,NCOA1,-0.7800586618760692,0.291593572321171
4185,NM_138795,ARL8A,-0.0332647864819984,-1.8890689132468
4186,NM_012199,AGO1,-0.984024808645602,-0.781425061394859
4187,NM_138793,CANT1,-0.42941687385921096,-0.621750882194077
4188,NM_012197,RABGAP1,-0.0146839050160391,-0.52554995303775
4189,NM_001146106,PARP9,0.311987217253931,-0.3571127058937821
4190,NM_020722,KIAA1211,-0.56074163766898,0.389807224197505
4191,NM_020728,ESYT2,-0.074947465942877,-0.704022492685468
4192,NM_000146,FTL,0.8385418232292241,-0.310174845792062
4193,NM_000147,FUCA1,0.0712972322873139,-0.0962167712440938
4194,NM_025233,COASY,-1.15245635027592,1.7004557887198999
4195,NM_000143,FH,0.44854511276332604,0.61510024759214
4196,NM_001320421,TTC7B,-1.5537460051097198,-1.1212049289278898
4197,NM_001142645,NEMP2,-0.291682924183347,-1.3826556551136597
4198,NM_021052,HIST1H2AE,0.42886495151726595,0.24332206000361603
4199,NM_001142648,SAR1A,0.219288965176438,-0.10183920748690199
4200,NM_173500,TTBK2,-0.45550231871065205,-0.283668984408992
4201,NM_021058,HIST1H2BJ,0.46116857029053004,0.40065963583845504
4202,NM_021994,ZNF277,0.627172567607756,-0.343864534056793
4203,NM_001281463,SMC1A,-0.500794609791401,0.6380904822349039
4204,NM_001174129,SLC11A2,0.12097300804356599,0.543355348635035
4205,NM_004798,KIF3B,0.266785478945685,0.47384106273063104
4206,NM_001286488,TMEM14B,0.424413120885823,1.4549399023683602
4207,NM_004793,LONP1,0.300457151449432,1.1624250818641002
4208,NM_000968,RPL4,1.2469448110508001,-0.0404516652979046
4209,NM_005990,STK10,-0.20806574129145602,-1.19817464450175
4210,NM_182706,SCRIB,-0.8244042846706529,0.8077013388673149
4211,NM_175902,OGFOD3,0.0162604980523303,-0.13285880909637302
4212,NM_001351264,C17orf80,-0.30127942178371503,0.0780627867224652
4213,NM_175907,ZADH2,0.0638547795384136,0.00565000092159877
4214,NM_006247,PPP5C,0.20009483590984697,0.158376215933616
4215,NM_145062,ZUFSP,0.38275436097687,0.132121080154741
4216,NM_006243,PPP2R5A,0.0996697180377041,-0.884687936006339
4217,NM_006793,PRDX3,0.5147622388755829,0.10457901772582598
4218,NM_001281460,SLC35C2,-0.896694012234409,-0.556646704454527
4219,NM_001002021,PFKL,0.208186583726013,-0.542807773761831
4220,NM_004864,GDF15,-0.405936354915229,2.98943491202793
4221,NM_020184,CNNM4,-0.940920395944418,-0.8585665529116291
4222,NM_004860,FXR2,0.230671576335323,-0.846875625961319
4223,NM_001324094,GLCE,-0.0576819983305048,0.520928297154567
4224,NM_020189,ENY2,0.2740876608567,-0.184760536199047
4225,NM_001324098,GLYR1,-0.190835826608066,0.516554323572065
4226,NM_004869,VPS4B,-0.5248871167473019,-1.06330843531983
4227,NM_144679,TEPSIN,0.24056657586212501,0.007857703460583459
4228,NM_032970,SEC22C,-0.191388710439095,0.621735927119847
4229,NM_017934,PHIP,0.40240648349670904,-0.0189982376742116
4230,NM_004003,CRAT,-0.45945981806375197,0.268178166885566
4231,NM_003141,TRIM21,0.302744977413349,-0.223382550624639
4232,NM_006420,ARFGEF2,0.0327534131099486,-0.0843322283041397
4233,NM_006427,SIVA1,0.28424181121882397,0.15745193160692803
4234,NM_003146,SSRP1,-0.0209761958415133,1.05788183518209
4235,NM_001302688,APOE,0.33114388867542105,2.49355129238599
4236,NM_003144,SSR1,-0.494834603230869,-0.7291706281929129
4237,NM_018427,RRN3,0.0504700710015559,-0.929007583328874
4238,NM_000937,POLR2A,-1.70883217554825,1.7198298353715602
4239,NM_002894,RBBP8,-0.238063880818392,0.0493765184066475
4240,NM_002892,ARID4A,-0.110232285251313,-0.39918831689084
4241,NM_002893,RBBP7,0.135090374967691,0.2965496792743161
4242,NM_002890,RASA1,-0.152967399845302,-0.02069300462004
4243,NM_181725,METTL2A,0.0125187946272928,0.976921533318505
4244,NM_153232,EID2,0.125587428633718,-0.519901052299076
4245,NM_001134793,HYLS1,0.5263329243022921,0.0789589071158844
4246,NM_018077,RBM28,-0.00824023962930849,0.502675085292427
4247,NM_001040454,SLC26A6,-0.5512245934199661,-0.692559528938949
4248,NM_004924,ACTN4,-0.36486486743955,0.17054938575667097
4249,NM_001352379,PPP6R3,0.22280752841235602,-0.22121149479639002
4250,NM_001762,CCT6A,0.5635528392114351,0.7274814669884251
4251,NM_001040451,RUFY1,0.43055335172888204,-2.11918731518234
4252,NM_001330208,USP47,0.188086779910119,-0.8144629619678109
4253,NM_004925,AQP3,-0.17999927242190902,-0.0904823224070034
4254,NM_173793,C22orf39,0.34548951979378306,-0.8286102022580071
4255,NM_002096,GTF2F1,0.250263692796951,-0.0773794788761854
4256,NM_002097,GTF3A,0.367843068671149,0.220735286484773
4257,NM_003369,UVRAG,0.0111030191456666,-0.221074181799274
4258,NM_002095,GTF2E2,0.154574733207366,0.156533273019199
4259,NM_002092,GRSF1,0.339446452246094,0.21418488853197698
4260,NM_002093,GSK3B,-0.766884123423038,-0.18970772249490198
4261,NM_015921,CUTA,0.0835274063723609,-0.425363624085724
4262,NM_002099,GYPA,0.477168376153591,3.3567098191652995
4263,NM_014033,METTL7A,0.0854412910272192,0.121904369131223
4264,NM_004546,NDUFB2,0.304175706114433,-0.36578459952927
4265,NM_001318471,ZFP1,0.10180479456010301,0.3260329976866261
4266,NM_014034,ASF1A,0.14307382258124302,1.24791474415051
4267,NM_015343,CTDNEP1,-1.55176279037201,1.2404473384879902
4268,NM_015340,LARS2,0.23994885617074602,0.477186568687274
4269,NM_015346,ZFYVE26,-0.522637220459257,0.730897248506863
4270,NM_018227,UBA6,0.401345652556253,-0.16496841563935
4271,NM_015344,LEPROTL1,-0.23351323135489802,-0.7271401807158029
4272,NM_145663,DBF4B,-0.42586881712285796,0.7020019493574781
4273,NM_015348,TMEM131,-0.8906245687307459,1.02070704952152
4274,NM_018229,AP5M1,-0.0971913663684346,-0.22779314123028502
4275,NM_001278716,FBXL4,-0.34605693651132696,-0.251242018623481
4276,NM_002231,CD82,0.383821851520826,-0.63376061856183
4277,NM_002541,OGDH,-0.879040759386493,0.794568208093755
4278,NM_001270520,DAAM1,-1.01912504236346,-0.000238625498461259
4279,NM_001252100,KIF21B,-1.36104310209005,-0.588812589884245
4280,NM_001318784,OCRL,-0.27748798330530605,0.11761686319697098
4281,NM_024407,NDUFS7,0.240421249430908,0.136454393526178
4282,NM_001318787,TLR2,0.587041436887801,-2.2754824819773103
4283,NM_001256426,PDLIM5,-0.341920578408187,-0.770775878970298
4284,NM_002832,PTPN7,0.23768049205881,-0.602713623008454
4285,NM_002833,PTPN9,-0.818218667581303,-0.7783621106667141
4286,NM_001261390,CALCOCO2,0.202952198405433,-0.19199216296757002
4287,NM_001271650,AZI2,-0.24275752884072896,-0.5822376874728311
4288,NM_018044,NSUN5,0.660447448282082,-0.0942492694044839
4289,NM_003913,PRPF4B,0.0710097872179737,0.0293561847134234
4290,NM_001352599,LIG4,-0.19264342245281899,-0.36369522102183094
4291,NM_001130031,ZNF562,0.250600440446514,0.34024917856615106
4292,NM_018049,PLEKHJ1,0.5665877749517111,-0.190500566494554
4293,NM_001349232,ATG7,0.35857239088509,-0.11504337222391901
4294,NM_001242841,ZNF195,0.135014712487064,0.0467763300244235
4295,NM_001242844,RNF146,0.20065560046954603,-1.49486457256453
4296,NM_001025205,AP2M1,0.226579281812746,-0.0494862728947982
4297,NM_014699,ZNF646,-0.954269949829677,0.34930182694073403
4298,NM_014698,TMEM63A,-1.10764060538149,-0.8287447625741391
4299,NM_014691,AQR,0.12031884391944699,0.467823338043113
4300,NM_033397,ITPRIP,-0.8638000645045381,0.6882142061413039
4301,NM_033396,TNKS1BP1,-0.501249301607466,2.5186131245405896
4302,NM_001270384,MIGA1,-0.477695883546561,-0.246275178743251
4303,NM_012343,NNT,0.16119517962863902,-0.17208813687232402
4304,NM_012341,GTPBP4,0.39077046211049604,0.46654465891070895
4305,NM_012340,NFATC2,-1.4820813377331798,2.34555511249624
4306,NM_152772,TCP11L2,-0.12251951918218701,-1.00952762593563
4307,NM_016041,DERL2,0.23362666477847402,-0.899347509046518
4308,NM_001098801,FAM210A,0.170856441316293,0.347006490657121
4309,NM_014964,EPN2,-0.8390681159890241,2.0866731249507
4310,NM_014963,SBNO2,-0.62573505536752,-1.10350417969383
4311,NM_005017,PCYT1A,-0.151467407052638,0.10323963643054401
4312,NM_005015,OXA1L,0.259098472582542,0.27213735922698395
4313,NM_177433,MAGED2,0.316373398478844,-1.80467259447047
4314,NM_176818,GATC,0.5420129152494271,-0.0775710755065185
4315,NM_080391,PTP4A2,-0.593811691709454,0.7355671532080079
4316,NM_020888,KIAA1522,-2.01159869691237,1.7264967773189699
4317,NM_176812,CHMP4B,-0.45627978180868606,0.235928809565184
4318,NM_176816,CCDC125,-0.123649919792095,-0.220118679810363
4319,NM_176814,ZNF800,-0.5978633186666851,0.27980753026286
4320,NM_003594,TTF2,0.0225831437125659,-0.00440398222662934
4321,NM_001042683,SHPRH,0.19628970654378,-0.0215110939106178
4322,NM_001302927,PRG2,0.224142028834912,-3.2648844203825496
4323,NM_001348014,ZNF136,-0.25277694575257,0.172121848464295
4324,NM_001350995,USP54,-0.538165578883848,0.698821250602035
4325,NM_001350332,TOM1L2,-1.1319054551237802,0.17528508765285902
4326,NM_001350339,LATS1,-1.00025004927048,0.28304667219872603
4327,NM_001142946,C11orf21,-0.10226526344816302,-1.15622603345705
4328,NM_025238,BTBD1,0.28524114176525,-0.3570852307161721
4329,NM_153810,CACUL1,-0.134180405560225,-0.109627243975773
4330,NM_001152,SLC25A5,0.36476924690808704,0.0739247459206726
4331,NM_001150,ANPEP,-1.30699592029779,-2.07877057957077
4332,NM_004300,ACP1,0.23162084626816698,0.198541197181793
4333,NM_025230,DCAF11,0.485181524531779,0.6241050683962579
4334,NM_001154,ANXA5,-0.19005816586072602,-2.71299266254668
4335,NM_001155,ANXA6,0.21682343187422198,-3.30382057001612
4336,NM_001321307,NPAT,0.0560132540774761,0.445671733558231
4337,NM_007075,WDR45,-0.0221802714536794,-0.124603461619639
4338,NM_001143835,NFRKB,-0.299025777079708,0.521536605451447
4339,NM_001199417,ARHGAP23,-1.71835704823025,3.3441030232781803
4340,NM_001291310,PPP2R2D,0.22344106508400102,0.167808384304167
4341,NM_001317785,STYXL1,0.203657803848101,0.514352175119711
4342,NM_020921,NIN,-0.7282972785368641,-1.55075141607331
4343,NM_001320653,NUP88,0.5593371534110511,0.592850464897309
4344,NM_001171155,PET100,0.228431416521114,-0.499740842333296
4345,NM_017825,ADPRHL2,0.24790488816327802,-0.183995423686074
4346,NM_017824,MARCH5,-0.638645626607081,0.638511016829666
4347,NM_001032410,USP16,0.23945492243077798,-0.021221741084080002
4348,NM_001345965,DHX29,0.159900791470028,-0.17557919683549603
4349,NM_001324315,SLC25A16,0.0793427749640762,0.563147146667041
4350,NM_020062,SLC2A4RG,-0.0729018955528873,-0.069516693127265
4351,NM_025205,MED28,0.197955477316525,0.0342965868616536
4352,NM_145901,HMGA1,-0.186349081362431,0.967569404553553
4353,NM_016047,SF3B6,0.4711185096743789,-0.0333586987082977
4354,NM_001324318,SHCBP1,-0.0462966653570598,0.66047768983837
4355,NM_016448,DTL,0.11649840736799101,0.7491674250259841
4356,NM_020466,LYRM2,-0.460740856956859,0.147763709067877
4357,NM_016444,ZNF226,-0.0766075354263989,-0.127452285616313
4358,NM_016331,ZNF639,-0.06949764465654598,0.22793829019194503
4359,NM_016440,VRK3,0.212936202596643,0.0247266140944693
4360,NM_181093,SCYL3,-0.20320596060796697,-0.6312146213467591
4361,NM_015971,MRPS7,0.42557205866389797,0.661343323204017
4362,NM_015974,CRYL1,-0.16052660423720902,-0.900031864861604
4363,NM_001037165,FOXK1,-1.06216108853207,0.24369206935087803
4364,NM_015276,USP22,-0.0753621097635344,-0.080224725555959
4365,NM_001289103,PRKCSH,-0.9601030200680479,0.47248310251803793
4366,NM_015264,KIAA0930,0.113633537400719,-1.0136310302810199
4367,NM_138473,SP1,-0.36082055311345795,0.33837329708217895
4368,NM_138477,CDAN1,0.0557475926542826,0.239211605338759
4369,NM_001289108,FAM96A,0.6171461991001479,0.00338970866102349
4370,NM_202002,FOXM1,-1.14222790168749,1.6495681553948602
4371,NM_001330309,ARPP19,0.10130272420359801,-0.498644675222182
4372,NM_172240,POC1B,0.2036748764119,0.3727428853150979
4373,NM_025209,EPC1,-0.39837495506650605,-0.284220376356986
4374,NM_007300,BRCA1,-0.10592699077142999,0.7852257153604559
4375,NM_181672,OGT,-0.0812749607286293,0.0440804709372893
4376,NM_198892,BMP2K,-0.0519148139402139,-0.0599699869774477
4377,NM_000182,HADHA,0.38517114229872496,0.0532035938874805
4378,NM_001130142,VWA5A,0.134326533850494,-2.89022276095073
4379,NM_001350070,RCOR3,-0.9209912981348092,0.505085408566393
4380,NM_001024674,LIN52,0.183285676040452,0.519124249645739
4381,NM_001308240,C19orf70,0.687297523299768,0.14984909130086302
4382,NM_199418,PRCP,0.173996339778872,-0.9519037679850391
4383,NM_001257291,SLC9A7,-0.42441847988266207,-0.675810251773005
4384,NM_001257293,HNRNPH1,0.534926282315039,-0.0880632983818153
4385,NM_002931,RING1,0.167587174658714,-0.22835102489599998
4386,NM_031438,NUDT12,0.389882349348125,0.615605869780578
4387,NM_031434,TMUB1,0.28175556132409996,-1.04842996507918
4388,NM_002939,RNH1,0.159259947475125,0.6285890495449571
4389,NM_031430,RILP,0.141136342949776,1.11978934704314
4390,NM_031431,COG3,0.15168665627174302,-0.7023058960253511
4391,NM_001272036,LRRC14,-0.139806536810386,0.833130749116564
4392,NM_181503,EXOSC8,0.40074802498409795,0.6128361929516789
4393,NM_001272051,C16orf91,0.9866750521984059,0.0331913734437537
4394,NM_003366,UQCRC2,0.586426954643985,-0.17339010740005703
4395,NM_001358,DHX15,0.32987168498816805,-0.018535896233781
