"Gene","TEfc","RNAfc","L24","S15","L24overS15"
"GAS2L1",0.0573796854349263,0.210464871256014,"noChange","noChange","noChange"
"PAXX",0.393571430249406,-0.14975821013594,"noChange","noChange","noChange"
"MTR",-0.0151762022562102,-0.745487246612772,"noChange","noChange","noChange"
"PEBP1",0.368734150229925,-1.76851753228074,"noChange","noChange","noChange"
"MMUT",-0.179293598511883,0.684376573128942,"noChange","noChange","noChange"
"P2RY1",0.378620216208824,0.19027300443016,"noChange","noChange","noChange"
"ARPC2",-0.0938928142048069,-0.230381241469533,"noChange","noChange","noChange"
"KPNA3",-0.302855464691177,-0.34174151844091,"noChange","noChange","noChange"
"PABPC1",0.119940686139766,-0.426721013569409,"noChange","noChange","noChange"
"SCAMP3",0.234974699918949,-2.28918443207998,"noChange","noChange","noChange"
"SUSD1",0.27431250563258,-1.1347487739194,"noChange","noChange","noChange"
"COX17",1.67905476249558,1.4473360462603,"up","up","noChange"
"AFDN",0.129169595426351,1.39223972517775,"noChange","noChange","noChange"
"GON7",-0.0438822087062344,-0.0182122235352038,"noChange","noChange","noChange"
"CXorf56",0.162162666360725,-0.0339700304752686,"noChange","noChange","noChange"
"GPATCH1",-0.0350909130921562,-0.110388857397276,"noChange","noChange","noChange"
"PACS1",-0.351398253710875,-3.07139970707595,"noChange","noChange","noChange"
"DEK",-0.273879501515132,0.840562694570369,"noChange","noChange","noChange"
"SAMD4B",0.578927869975312,-0.191988228642589,"noChange","noChange","noChange"
"JAGN1",0.409547879213537,-0.658653169626947,"noChange","noChange","noChange"
"MAPK8",-0.35834689561972,-0.375369919731826,"noChange","noChange","noChange"
"KLHL6",0.464707765476235,-1.26712250990616,"noChange","noChange","noChange"
"ZCRB1",-0.0766651415199368,0.468830728804938,"noChange","noChange","noChange"
"IP6K1",0.0577585227630051,1.62185679140511,"noChange","noChange","noChange"
"RRP36",0.221546932774477,0.109424242162675,"noChange","noChange","noChange"
"DEF8",0.547163727345881,-0.406857994059731,"noChange","noChange","noChange"
"TRIM11",0.0634264843843311,1.19577977738791,"noChange","noChange","noChange"
"ARAF",0.454190563336012,0.23492086404726,"noChange","noChange","noChange"
"PAK4",0.405714776407073,-0.317564237403736,"noChange","noChange","noChange"
"CASP8AP2",-0.360076795816583,0.813091611944984,"noChange","noChange","noChange"
"CDC16",-0.234977894261451,-0.0530390654014905,"noChange","noChange","noChange"
"GDAP2",-0.58660531616575,0.226620271320383,"noChange","noChange","noChange"
"CNIH4",-0.1532372635755,0.87938059564046,"noChange","noChange","noChange"
"ULK3",-0.0176644077671832,0.601010371169038,"noChange","noChange","noChange"
"SFXN5",0.177541455264836,0.915722580081868,"noChange","noChange","noChange"
"PPID",-0.0683654662167032,-1.30426644272673,"noChange","noChange","noChange"
"PSME3",-0.0986057017312598,-1.34551210589705,"noChange","noChange","noChange"
"ERI3",0.130168713159275,-1.53405982274867,"noChange","noChange","noChange"
"PLK1",-0.182378734817987,-0.214179237172352,"noChange","noChange","noChange"
"GLS",-0.0235512347254914,-0.547659388234811,"noChange","noChange","noChange"
"POLRMT",0.383393806136101,-0.868790172354377,"noChange","noChange","noChange"
"RNF44",0.375241278431187,-1.02875640419561,"noChange","up","noChange"
"PPARA",0.291148976757914,-0.642742796775669,"noChange","noChange","noChange"
"CDC42SE1",0.0487683233768676,-0.0634373209831092,"noChange","noChange","noChange"
"UBN1",0.220332682853394,0.247668736608168,"noChange","noChange","noChange"
"TRNAU1AP",-0.191888884324658,0.685034540020341,"noChange","noChange","noChange"
"SLC48A1",0.354256258752196,0.715510438222655,"noChange","noChange","noChange"
"SDHAF2",0.0479963300998801,0.360738737245123,"noChange","noChange","noChange"
"MRPL16",0.0318455255283911,-0.70544783200776,"noChange","noChange","noChange"
"TMEM127",0.154682873066657,0.204286675514335,"noChange","noChange","noChange"
"FAM120C",-0.103211121499523,-1.17500149767473,"noChange","noChange","noChange"
"COX5B",0.339553907236577,0.242693481197686,"noChange","noChange","noChange"
"COX6B1",0.339858554441511,0.663303453895342,"noChange","noChange","noChange"
"COX7B",-0.348241869571394,0.382819764572661,"noChange","noChange","noChange"
"KDM4C",-0.315567027365965,1.42412581399481,"noChange","noChange","noChange"
"COX7A2",0.433786785804579,0.388237001318989,"noChange","up","noChange"
"MTMR1",-0.40167947982645,-0.660571645595392,"noChange","noChange","noChange"
"GTF2H4",0.0601648525335833,-1.10429421956217,"noChange","noChange","noChange"
"CLK2",-0.309323302555671,-0.0293374278260721,"noChange","noChange","noChange"
"ATP6V0B",0.082323907258375,1.33011366969884,"noChange","noChange","noChange"
"CLTC",-0.310796240397578,0.719184399179412,"noChange","down","noChange"
"DCAKD",-0.114919839425907,-0.730502129411552,"noChange","noChange","noChange"
"DBI",0.336364792059198,-1.08849532494752,"noChange","noChange","noChange"
"WASHC1",0.482722161520158,0.984321240617169,"noChange","noChange","noChange"
"PIAS2",-0.142390904626891,-0.691620902511491,"noChange","noChange","noChange"
"GPATCH4",0.152667678990075,-1.30095591598577,"noChange","noChange","noChange"
"CCDC28B",0.251429376978125,-0.0219933937995195,"noChange","noChange","noChange"
"PRRC2A",0.117108329334387,-1.38163521953429,"noChange","noChange","noChange"
"BAG6",0.215670035397578,-0.0422965679195015,"noChange","noChange","noChange"
"BRF1",-0.12878742565075,-0.806789269359676,"noChange","noChange","noChange"
"SF1",-0.085465372948813,-1.73133176371468,"noChange","noChange","noChange"
"TSEN15",0.122914266329564,-0.310178365106679,"noChange","noChange","noChange"
"CPSF6",-0.0929196650290389,-0.243017687656818,"noChange","noChange","noChange"
"GATAD2A",0.185566243439213,-0.0445580597179887,"noChange","noChange","noChange"
"RAB7A",-0.340318623337832,-0.696935495120718,"noChange","noChange","noChange"
"ZNF131",-0.366302000463869,0.0525209579402972,"noChange","noChange","noChange"
"DGUOK",-0.116257794509245,-0.0467076917889215,"noChange","noChange","noChange"
"TUT7",-0.210617016276852,1.45883322614783,"noChange","noChange","noChange"
"MRPL44",-0.190990005366364,-0.126686103036439,"noChange","noChange","noChange"
"VPS33A",-0.141978316171448,-0.0879515101496121,"noChange","noChange","noChange"
"TMEM135",-0.524364261857968,-1.14495515935466,"noChange","down","noChange"
"KIF20A",-0.0473053490256369,0.924183420411852,"noChange","noChange","noChange"
"MGRN1",0.152480012314407,-1.17326968441805,"noChange","noChange","noChange"
"BNIP2",0.124951126952375,0.431095305353734,"noChange","noChange","noChange"
"CFLAR",-0.249606239893493,0.206431644808845,"noChange","noChange","noChange"
"KCTD20",-0.0306488104204748,0.515985141652562,"noChange","noChange","noChange"
"TSPAN14",0.176636441255998,0.117293353103587,"noChange","noChange","noChange"
"THBS1",0.0689769084394352,-3.1544964438036,"noChange","noChange","noChange"
"GZF1",-0.0414708320853143,1.03165182940787,"noChange","noChange","noChange"
"BTRC",-0.0969774912104058,0.851898982839786,"noChange","noChange","noChange"
"ANKRD39",1.16992303192021,-0.561302847682667,"noChange","noChange","noChange"
"ORMDL1",-0.523082399189439,-0.216825661055634,"noChange","down","noChange"
"TMEM138",-0.551842633418969,-0.363193161952034,"noChange","noChange","noChange"
"GLOD4",-0.344810667010579,-0.205889639543384,"noChange","noChange","noChange"
"RRNAD1",-0.468229705908716,-0.257988085528446,"noChange","noChange","noChange"
"ATP6V1D",-0.467253744919842,2.20925910660196,"noChange","noChange","noChange"
"SSR3",-0.3644679700092,-0.778788819144727,"noChange","noChange","noChange"
"ZC3H7B",0.423118884396538,-0.375002903320374,"noChange","noChange","noChange"
"MED29",0.124275593713759,0.903982342344385,"noChange","up","down"
"ACTR1A",0.0856701316184995,0.92714472806992,"noChange","noChange","noChange"
"ERCC3",0.266826491228103,-0.362495672273351,"noChange","noChange","noChange"
"ZNF844",-0.0586553974640147,1.12662995752211,"noChange","noChange","noChange"
"GLYCTK",-0.205541323348473,0.167455804311171,"noChange","noChange","noChange"
"USP20",0.0528758097185649,1.49912186972087,"noChange","noChange","noChange"
"PSMA1",-0.327501014971973,0.118840409582934,"noChange","noChange","noChange"
"RPS15",0.945383401268381,-0.242153565290918,"up","noChange","noChange"
"SESN2",0.272670278193813,1.52657542814944,"noChange","noChange","noChange"
"HEXB",0.112169314768129,-0.119098333101755,"noChange","noChange","up"
"PRTN3",0.793448733146495,-0.99305736655442,"noChange","noChange","noChange"
"SORT1",-0.158621253260233,-1.20371778632082,"noChange","noChange","noChange"
"RPS27A",0.0226037940022346,-0.253685828915227,"noChange","noChange","noChange"
"RPS6KA1",0.233492001951571,-0.0673946170434509,"noChange","noChange","noChange"
"RPS2",0.00302577356744367,-0.907028163222409,"noChange","noChange","noChange"
"ESYT1",-0.074919686926371,-1.3522865582899,"noChange","noChange","noChange"
"RPN1",-0.000468125017088792,-0.0451571768261262,"noChange","noChange","noChange"
"DCTN3",-0.126851565973133,1.26853631501003,"noChange","noChange","noChange"
"FN3KRP",0.0915410848039744,0.129891459009833,"noChange","noChange","noChange"
"ZNF557",-0.140712661856991,-0.295355985539493,"noChange","down","noChange"
"HSPBAP1",-0.324444551841335,-0.620057524008327,"noChange","noChange","noChange"
"ICE2",-0.161328243316877,-0.136922475017864,"noChange","noChange","noChange"
"DHX40",-0.531630717175639,0.5738176034225,"noChange","noChange","noChange"
"DCAF10",-0.186850226474054,0.815105969207195,"noChange","noChange","noChange"
"DNMT1",-0.0764121821648152,-0.398836929519805,"noChange","noChange","noChange"
"OPA3",-0.201521761065114,-0.302943712180562,"noChange","noChange","noChange"
"HIST1H2BD",0.730724307228938,1.6357888161597,"noChange","up","noChange"
"NDUFB3",0.214595462047427,0.28039415353597,"noChange","noChange","noChange"
"XYLB",0.108996480746366,-1.89179725956322,"noChange","noChange","noChange"
"NBR1",-0.0736226048732104,1.50856636059328,"noChange","noChange","noChange"
"ARF1",0.124583750506687,0.52160208678122,"noChange","noChange","noChange"
"DDX51",-0.21274686772761,-1.14165376941351,"noChange","noChange","noChange"
"RACK1",-0.107049156767029,-0.499913643417107,"noChange","noChange","noChange"
"RAD54L",0.0624161183581961,-0.313040579230118,"noChange","noChange","noChange"
"EMC10",0.404209157614691,-0.579550332167656,"noChange","noChange","noChange"
"AGBL5",-0.0558866795764199,-0.479210405057363,"noChange","noChange","noChange"
"JAZF1",0.0291645718513896,3.52002647436775,"noChange","noChange","noChange"
"TM2D3",0.0257635822956584,0.553475767116878,"noChange","noChange","noChange"
"DSTN",-0.106194669614795,-1.54948812056112,"noChange","noChange","noChange"
"ELP6",-0.331605855296531,-0.214208789562188,"noChange","noChange","noChange"
"BCLAF1",-0.395267844543071,-0.0341872253101355,"noChange","noChange","noChange"
"NOCT",-0.234446735688618,-0.727817349615983,"noChange","noChange","noChange"
"MLEC",0.312319202867818,-0.724999842368192,"noChange","noChange","noChange"
"SUSD6",-0.160579823920115,-0.0704015998294779,"noChange","noChange","noChange"
"PCLAF",0.328137112284316,0.300737874411855,"noChange","noChange","noChange"
"SNW1",-0.136360601281744,0.789763469980113,"noChange","noChange","noChange"
"GALNS",1.1099058059831,-0.686281752399364,"noChange","noChange","noChange"
"CRKL",-0.111616577764656,1.01087348808728,"noChange","noChange","noChange"
"MAP3K8",0.113649301656328,1.07195804657671,"noChange","noChange","noChange"
"ABRAXAS2",0.194869877265012,-0.394567088528884,"noChange","noChange","noChange"
"B3GALNT2",0.0130856567973681,-0.889020293225436,"noChange","noChange","noChange"
"SYDE2",0.128925671894842,-1.59604708452328,"noChange","noChange","noChange"
"DEDD2",0.68429691566915,2.95945793541405,"noChange","up","noChange"
"ZFAT",-0.051110270977265,0.341221234080425,"noChange","noChange","noChange"
"CSPP1",0.162123574511518,-0.883982851365321,"noChange","noChange","noChange"
"NCEH1",0.0561273245069878,1.46678871168627,"noChange","noChange","noChange"
"FNBP4",0.0995656539678838,-0.154118810964672,"noChange","noChange","noChange"
"EIF2S3B",-0.251843962397741,-0.138183617466959,"noChange","noChange","noChange"
"GOLGA3",0.0958690045561768,0.377888348815696,"noChange","noChange","noChange"
"NONO",-0.14228291693998,-0.670109477920745,"noChange","noChange","noChange"
"MAP11",0.140504110316002,-0.204825055817679,"noChange","noChange","noChange"
"CHMP7",-0.191892631438403,0.215514692688246,"noChange","noChange","noChange"
"RTF2",0.067188538960207,0.665590132603716,"noChange","noChange","noChange"
"ZFYVE16",0.197466144200192,-1.07170199754264,"noChange","noChange","noChange"
"TRIM52",-0.617303512839428,1.19190680046738,"noChange","noChange","noChange"
"OTUD5",0.0118375916032158,2.01364747380215,"noChange","noChange","noChange"
"MED12L",-0.760454996274787,-0.439751535507947,"noChange","noChange","noChange"
"MRGBP",0.432818964268717,-0.69835858797841,"noChange","noChange","noChange"
"C6orf203",-0.594989130708422,-0.235041192197635,"noChange","noChange","noChange"
"ARHGEF12",-0.0636214228651699,2.36485711595895,"noChange","noChange","noChange"
"ZNF160",-0.475638947935165,-0.577455691877635,"noChange","noChange","noChange"
"ANAPC4",-0.305187166840503,-0.455897854942086,"noChange","noChange","noChange"
"TAGAP",0.0997290438482578,-0.698259319544996,"noChange","noChange","noChange"
"ZNF12",-0.359331455554704,-0.107620991018285,"noChange","noChange","noChange"
"ZMYM4",0.108869033523333,-1.56492303030413,"noChange","noChange","noChange"
"TMED2",0.153356512728306,-0.632807744566501,"noChange","noChange","noChange"
"RBM15",0.189629392074373,0.820300416602631,"noChange","noChange","noChange"
"CRTC3",0.221889996160524,-1.03641867287917,"noChange","noChange","noChange"
"AEN",0.151813071770701,1.06373729359233,"noChange","noChange","noChange"
"FNDC3B",0.116949393858445,-1.28639937529194,"noChange","noChange","noChange"
"CLIP2",0.0455086951352272,-0.474633301575604,"noChange","noChange","noChange"
"RRP12",0.244027003768628,-1.17094940073491,"noChange","noChange","noChange"
"PRRC2C",-0.0413946215520743,-0.995873639406623,"noChange","noChange","noChange"
"PTOV1",0.0943896166201058,-0.163182736024576,"noChange","noChange","noChange"
"CPEB2",0.218141517428204,1.00952560979988,"noChange","noChange","noChange"
"NME6",1.11592220223568,-0.765071924053625,"noChange","noChange","noChange"
"TBC1D13",-0.0550126400226743,-0.380170207900838,"noChange","noChange","noChange"
"TOMM7",0.101980781562099,0.0848036390495102,"noChange","noChange","noChange"
"APAF1",-0.00290447783070117,-0.527047020939744,"noChange","noChange","noChange"
"UQCRC1",0.0540401912213003,-0.311217327020874,"noChange","noChange","noChange"
"UBE2T",-0.0627382487464608,1.19614964532437,"noChange","noChange","noChange"
"MRPL50",-0.0222455303614509,-0.15498966582871,"noChange","noChange","noChange"
"LPXN",0.688934300861257,0.352575636597779,"noChange","noChange","noChange"
"MYO1F",0.938852496862481,-1.20338361866698,"noChange","noChange","noChange"
"RASSF7",0.667165194491307,0.552952665665137,"noChange","noChange","noChange"
"FAU",0.201833122495066,0.547437498050638,"noChange","noChange","noChange"
"ZNF766",-0.114799488507076,-0.101279291162184,"noChange","noChange","noChange"
"NUFIP2",-0.0528352335850734,-0.221661345153563,"noChange","noChange","noChange"
"EXOC4",-0.117719348501648,-0.145360511468051,"noChange","noChange","noChange"
"ZNF260",-0.0742917506990858,-0.471751832460278,"noChange","noChange","noChange"
"TMEM214",0.0689734323206358,-1.35287132955969,"noChange","noChange","noChange"
"BCKDHB",-0.116938006899239,-1.56411923387826,"noChange","noChange","noChange"
"GMPPA",0.350599504711723,0.700246469947917,"noChange","noChange","noChange"
"NCKAP1",-0.326130939960524,-0.361992780345532,"noChange","noChange","noChange"
"NFIC",0.603971619102363,-1.75502219026974,"noChange","noChange","noChange"
"FXN",0.170895797374042,-0.716979892110709,"noChange","noChange","noChange"
"CAND1",-0.420624006934691,-0.227888517044398,"noChange","noChange","noChange"
"ARRDC3",-0.793154603742069,1.57538980955024,"noChange","noChange","noChange"
"FOXO3",0.111946298222481,3.59824797088403,"noChange","noChange","noChange"
"TLE4",0.220718370839473,0.406183815763674,"noChange","noChange","noChange"
"WDR43",-0.393907395601314,-1.93984843247292,"noChange","noChange","noChange"
"QDPR",0.189079204143881,-1.51413096654186,"noChange","noChange","noChange"
"TEP1",-0.163326923681057,-1.56433594772224,"noChange","noChange","noChange"
"RARS2",-0.34493257573279,-0.153534893329592,"noChange","noChange","noChange"
"DCAF13",-0.252245193020518,-0.687599216052702,"noChange","noChange","noChange"
"UNG",-0.449066485900139,-1.56075935394592,"noChange","noChange","noChange"
"PSMG1",-0.496802782522098,-1.08637124107635,"noChange","down","noChange"
"RBM25",-0.318911505298284,0.290325110934898,"noChange","noChange","noChange"
"MLF2",0.00442096418073063,-0.163609729898643,"noChange","noChange","noChange"
"NCOA1",-0.423864758130546,0.875467170909935,"noChange","noChange","noChange"
"ARL8A",-0.32369699163329,-0.750445071523804,"noChange","noChange","noChange"
"AGO1",-0.368107005390222,-1.74167929896852,"noChange","noChange","noChange"
"CANT1",0.0581548815584501,0.750442284896112,"noChange","noChange","noChange"
"RABGAP1",-0.262876982844897,0.395995153642283,"noChange","noChange","noChange"
"PARP9",-0.30576974364741,0.478865308892509,"noChange","noChange","noChange"
"KIAA1211",0.141433761828,-0.619712415229741,"noChange","noChange","noChange"
"ESYT2",0.133148750141812,-0.389154901626901,"noChange","noChange","noChange"
"FTL",0.0699082950704278,0.473479130525787,"noChange","noChange","noChange"
"FUCA1",0.0723071323766929,1.87573704904605,"noChange","noChange","noChange"
"COASY",-0.128591592154335,-1.22332187327502,"noChange","noChange","noChange"
"FH",-0.188863005180519,0.017508175089327,"noChange","noChange","noChange"
"TTC7B",0.0380812206236247,-1.71925495554644,"noChange","noChange","noChange"
"NEMP2",-0.0844776706393173,-0.109766984262218,"noChange","noChange","noChange"
"HIST1H2AE",0.395881618092293,1.73909570287585,"noChange","noChange","noChange"
"SAR1A",-0.208290928108875,0.471523015224033,"noChange","down","up"
"TTBK2",-0.395524239795583,0.426390537632519,"noChange","noChange","noChange"
"HIST1H2BJ",0.422129217095575,2.03112737811009,"noChange","up","noChange"
"ZNF277",-0.1854724369459,-0.236712199207142,"noChange","noChange","noChange"
"SMC1A",-0.122941420749323,0.356933687333382,"noChange","noChange","noChange"
"SLC11A2",0.0223338033456043,1.42327840159062,"noChange","noChange","noChange"
"KIF3B",-0.471934014338963,-0.372953971673868,"noChange","noChange","noChange"
"TMEM14B",-0.132045074042386,1.16051653282718,"noChange","noChange","noChange"
"LONP1",0.295826501776689,0.411894958030705,"noChange","noChange","noChange"
"RPL4",-0.207339779233841,-0.462497467604083,"noChange","noChange","noChange"
"STK10",0.0647556716582887,0.647486630040495,"noChange","noChange","noChange"
"SCRIB",0.208632428617325,-0.595958876569885,"noChange","noChange","noChange"
"OGFOD3",0.188123782688643,-0.999591304861871,"noChange","noChange","noChange"
"C17orf80",0.138985819246995,0.211175029667573,"noChange","noChange","noChange"
"ZADH2",0.285323002612803,-0.52872681425967,"noChange","noChange","noChange"
"PPP5C",-0.00581741620366327,-0.909069471498908,"noChange","noChange","noChange"
"ZUP1",-0.354614824224923,0.68256655415158,"noChange","noChange","noChange"
"PPP2R5A",-0.15928518552257,0.316758127664209,"noChange","noChange","noChange"
"PRDX3",-0.11933403222245,-0.654107629702455,"noChange","noChange","noChange"
"SLC35C2",0.563031362576946,0.252289710562538,"noChange","noChange","noChange"
"PFKL",-0.0202158713921935,-0.632105554186483,"noChange","noChange","noChange"
"GDF15",0.461855623197919,3.47783988693685,"noChange","noChange","noChange"
"CNNM4",0.483897080122983,0.521516838524199,"noChange","noChange","noChange"
"FXR2",-0.0631675775311699,1.25681354672655,"noChange","noChange","noChange"
"GLCE",-0.277767247668146,-0.350465717889711,"noChange","noChange","noChange"
"ENY2",0.245059734892262,0.443455668876637,"noChange","noChange","noChange"
"GLYR1",-0.0931469237700902,0.532131752768434,"noChange","noChange","noChange"
"VPS4B",-0.496598415763776,0.193393550685856,"noChange","noChange","noChange"
"TEPSIN",0.171859471457433,0.991354719470984,"noChange","noChange","noChange"
"SEC22C",-0.0468452209092883,1.05179949002155,"noChange","noChange","noChange"
"PHIP",-0.225838068448564,0.673947951288597,"noChange","noChange","noChange"
"CRAT",0.0467578734343696,0.598783788849678,"noChange","noChange","noChange"
"TRIM21",-0.0468617930323066,1.63624329785663,"noChange","noChange","noChange"
"ARFGEF2",-0.0966691154491953,0.229124757304587,"noChange","noChange","noChange"
"SIVA1",0.564157543541883,0.612607395748064,"noChange","noChange","noChange"
"SSRP1",-0.196295247696885,-0.465984795221407,"noChange","noChange","noChange"
"APOE",0.666673899678393,-0.584867202724851,"noChange","up","noChange"
"SSR1",0.00798736296729132,-1.21762260290879,"noChange","noChange","noChange"
"RRN3",-0.206411657070452,-1.31017843092823,"noChange","noChange","noChange"
"POLR2A",0.0786634664602892,-1.11950024539351,"noChange","noChange","noChange"
"RBBP8",-0.362042359755167,0.345748768645781,"noChange","noChange","noChange"
"ARID4A",-0.227828667146796,1.22832348753812,"noChange","noChange","noChange"
"RBBP7",-0.388654613886682,-0.244637239136953,"noChange","noChange","noChange"
"RASA1",-0.274807484404267,-0.0902811808840363,"noChange","noChange","noChange"
"METTL2A",-0.549308147787912,-0.00355508912335527,"noChange","noChange","noChange"
"EID2",0.103748519256603,0.39215961606197,"noChange","noChange","noChange"
"HYLS1",-0.370299808903965,2.28520381324122,"noChange","noChange","noChange"
"RBM28",-0.0453440747488069,-1.36225275518708,"noChange","noChange","noChange"
"SLC26A6",0.0440561199204691,-0.480556804815846,"noChange","noChange","noChange"
"ACTN4",0.224167864544858,-0.0706827259204689,"noChange","noChange","noChange"
"PPP6R3",-0.246236416756721,0.928607410148107,"noChange","noChange","noChange"
"CCT6A",-0.425440354106437,-0.799079141721051,"noChange","noChange","noChange"
"RUFY1",0.0298974466420139,0.158064234761523,"noChange","noChange","noChange"
"USP47",-0.452726662570556,0.765603487107566,"noChange","noChange","noChange"
"AQP3",0.173306371850369,1.79863875089329,"noChange","noChange","noChange"
"C22orf39",1.24701596387263,1.00420486098152,"noChange","noChange","noChange"
"GTF2F1",-0.00116041533482151,0.189815008952016,"noChange","noChange","noChange"
"GTF3A",0.478510665569102,-1.19773438464248,"noChange","up","noChange"
"UVRAG",0.0492680636623143,0.716943901958058,"noChange","noChange","noChange"
"GTF2E2",-0.592102479024774,-1.45462881793544,"noChange","noChange","noChange"
"GRSF1",-0.312040701325474,-0.231740356693097,"noChange","noChange","noChange"
"GSK3B",-0.242205986213834,-0.0435826661708805,"noChange","noChange","noChange"
"CUTA",0.662593567719469,-0.699478319203873,"noChange","noChange","noChange"
"GYPA",0.0245254987243898,3.44665470319994,"noChange","noChange","noChange"
"METTL7A",0.0411144229793645,1.62590968342127,"noChange","noChange","noChange"
"NDUFB2",0.0989940659516988,-0.716857827460572,"noChange","noChange","noChange"
"ZFP1",-0.698834483481374,0.049177856335031,"noChange","down","noChange"
"ASF1A",-0.238952734240266,0.885043787479503,"noChange","noChange","noChange"
"CTDNEP1",0.507232768981985,-0.982991699000632,"noChange","noChange","noChange"
"LARS2",-0.0756600035266546,-0.847960480564884,"noChange","noChange","noChange"
"ZFYVE26",-0.0969372513820315,0.324038581343358,"noChange","noChange","noChange"
"UBA6",-0.616620782026647,-0.0969140732178077,"noChange","noChange","noChange"
"LEPROTL1",0.146109722593683,-0.649413826664531,"noChange","noChange","noChange"
"DBF4B",0.595928070299411,-0.167533614449483,"noChange","noChange","noChange"
"TMEM131",0.000419656224623456,-0.834633031023607,"noChange","noChange","noChange"
"AP5M1",-0.264529907021378,0.484749201274089,"noChange","noChange","noChange"
"FBXL4",-0.0960836341133091,1.31574000636563,"noChange","noChange","noChange"
"CD82",-0.0937957238219466,0.0514411399541853,"noChange","noChange","noChange"
"OGDH",0.0954133243038102,0.795225735655451,"noChange","noChange","noChange"
"DAAM1",0.0159200046961378,1.30004695988418,"noChange","noChange","noChange"
"KIF21B",0.349799290006379,-1.6339002456883,"noChange","noChange","noChange"
"OCRL",0.259701247238544,-0.210232396918564,"noChange","noChange","noChange"
"NDUFS7",0.460398337703948,0.140785558985779,"noChange","noChange","noChange"
"TLR2",0.212684613866436,-0.703140721422181,"noChange","noChange","noChange"
"PDLIM5",-0.0176200239109946,-0.310286539594193,"noChange","noChange","noChange"
"PTPN7",0.290589178401009,-1.56006588660172,"noChange","noChange","noChange"
"PTPN9",0.165655129342366,-0.441903636650327,"noChange","noChange","noChange"
"CALCOCO2",-0.245606435837348,1.12348967505448,"noChange","noChange","noChange"
"AZI2",-0.770235197340652,0.583996880340004,"noChange","down","noChange"
"NSUN5",-0.215191041122968,-0.568117031776256,"noChange","noChange","noChange"
"PRPF4B",-0.310548491364402,0.359839535948227,"noChange","noChange","noChange"
"LIG4",-0.306192839263589,0.193243546567086,"noChange","noChange","noChange"
"ZNF562",-0.310285838625144,-0.930026637033921,"noChange","down","noChange"
"PLEKHJ1",0.306667122818864,0.102353302251504,"noChange","noChange","noChange"
"ATG7",-0.385821917018047,-0.0370251726523358,"noChange","noChange","noChange"
"ZNF195",-0.127107278003472,-1.20041948393384,"noChange","noChange","noChange"
"RNF146",-0.161402831881294,0.742680137408207,"noChange","noChange","noChange"
"AP2M1",-0.157622033074852,1.33765265788959,"noChange","noChange","noChange"
"ZNF646",0.317569538945547,0.152334150408157,"noChange","noChange","noChange"
"TMEM63A",0.274991146985091,-0.178969652875234,"noChange","noChange","noChange"
"AQR",-0.220086144469282,-0.499122767527847,"noChange","noChange","noChange"
"ITPRIP",0.309241959986297,1.1885159934944,"noChange","noChange","noChange"
"TNKS1BP1",0.277882865272831,-1.1175334930676,"noChange","noChange","noChange"
"MIGA1",0.132872608358071,-0.470755544196424,"noChange","noChange","noChange"
"NNT",-0.10639015681807,0.154906853233135,"noChange","noChange","noChange"
"GTPBP4",-0.326564073557274,-1.05682203267964,"noChange","noChange","noChange"
"NFATC2",0.124755140683171,-2.23145497232075,"noChange","noChange","noChange"
"TCP11L2",-0.279845216929858,6.01218039799799,"noChange","noChange","noChange"
"DERL2",-0.320645072973291,0.281824737339954,"noChange","noChange","noChange"
"FAM210A",-0.0195057557864072,-0.952413306150111,"noChange","noChange","noChange"
"EPN2",0.0350894405238261,1.88665482822152,"noChange","noChange","noChange"
"SBNO2",-0.0155062017310394,0.682232418177125,"noChange","noChange","noChange"
"PCYT1A",-0.274575979571565,0.522366096017002,"noChange","noChange","noChange"
"OXA1L",0.459986159955879,-0.628517680244396,"noChange","noChange","noChange"
"MAGED2",-0.154283187629001,0.0549871123212514,"noChange","noChange","noChange"
"GATC",0.105359036627326,-0.186451493609333,"noChange","noChange","noChange"
"PTP4A2",-0.646675620062223,-0.135547754351534,"noChange","noChange","noChange"
"KIAA1522",0.495532869016097,-1.22581674720822,"noChange","noChange","noChange"
"CHMP4B",0.18979841928674,0.350901758352177,"noChange","noChange","noChange"
"CCDC125",-0.163120387876393,-1.24619544176775,"noChange","noChange","noChange"
"ZNF800",-0.142763563004908,0.362739348164919,"noChange","noChange","noChange"
"TTF2",-0.0466239820944822,-0.0464767515649976,"noChange","noChange","noChange"
"SHPRH",-0.416795315619999,-0.437434299041342,"noChange","noChange","noChange"
"PRG2",0.0541225396991301,-0.892777956010384,"noChange","noChange","noChange"
"ZNF136",-0.184219476251241,0.0477573767354042,"noChange","noChange","noChange"
"USP54",0.0313297151769331,-0.901557299741335,"noChange","noChange","noChange"
"TOM1L2",-0.162042837293951,0.226691471973195,"noChange","noChange","noChange"
"LATS1",-0.0601262355455237,-0.195941372501351,"noChange","noChange","noChange"
"C11orf21",0.737525953178894,0.0295284375518043,"noChange","noChange","noChange"
"BTBD1",0.0654640959336867,0.0394494466902804,"noChange","noChange","noChange"
"CACUL1",-0.00454490620501807,-0.182796218874723,"noChange","noChange","noChange"
"SLC25A5",-0.00441579559546197,-0.650986967962593,"noChange","noChange","noChange"
"ANPEP",0.343883644533782,-1.04150103602715,"noChange","noChange","noChange"
"ACP1",0.152127623847472,1.61124310216666,"noChange","noChange","noChange"
